"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2005","EE",193321,133.558407291917,"1",1974,"1","1","1","1","11","2","NA","NA","0","0","NA","NA",19332,30,31
"2005","EE",193401,133.558407291917,"3",1945,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",19340,59,60
"2005","EE",193801,133.558407291917,"2",1944,"1","1","2","1","11","1","NA","25","NA","NA","0","NA",19380,60,60
"2005","EE",194031,133.558407291917,"3",1930,"2","1","4","4","NA","5","NA","0","NA","NA","NA","NA",19403,74,74
"2005","EE",194351,133.558407291917,"3",1934,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19435,70,70
"2005","EE",194531,133.558407291917,"4",1924,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",19453,80,80
"2005","EE",194561,133.558407291917,"3",1957,"1","1","1","1","11","2","NA","NA","NA","0","0","0",19456,47,47
"2005","EE",194611,133.558407291917,"1",1964,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19461,40,41
"2005","EE",194961,133.558407291917,"1",1967,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",19496,37,37
"2005","EE",195011,133.558407291917,"4",1938,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",19501,66,67
"2005","EE",195041,133.558407291917,"1",1949,"1","1","3","1","NA","2","NA","NA","0","NA","0","NA",19504,55,56
"2005","EE",195391,133.558407291917,"1",1980,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",19539,24,25
"2005","EE",195611,133.558407291917,"1",1975,"2","1","1","1","11","1","NA","NA","NA","NA","0","NA",19561,29,29
"2005","EE",195741,133.558407291917,"1",1932,"2","1","4","1","11","2","NA","0","NA","NA","NA","0",19574,72,73
"2005","EE",195981,133.558407291917,"2",1932,"2","1","3","1","11","2","6","NA","NA","NA","NA","NA",19598,72,73
"2005","EE",196111,133.558407291917,"1",1958,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",19611,46,46
"2005","EE",196661,133.558407291917,"1",1948,"2","1","4","1","11","2","NA","NA","0","NA","NA","0",19666,56,57
"2005","EE",197411,133.558407291917,"2",1930,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",19741,74,74
"2005","EE",197581,133.558407291917,"4",1970,"2","1","1","1","11","2","48","NA","NA","NA","NA","0",19758,34,35
"2005","EE",197771,133.558407291917,"4",1948,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",19777,56,56
"2005","EE",198011,133.558407291917,"2",1924,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",19801,80,80
"2005","EE",198111,133.558407291917,"2",1983,"1","1","3","1","11","2","0","NA","NA","NA","0","NA",19811,21,21
"2005","EE",198251,133.558407291917,"4",1940,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",19825,64,64
"2005","EE",198261,133.558407291917,"2",1950,"2","1","4","1","11","2","40","NA","NA","NA","0","NA",19826,54,55
"2005","EE",198671,133.558407291917,"1",1924,"2","1","1","1","11","2","NA","NA","NA","0","0","NA",19867,80,80
"2005","EE",198681,133.558407291917,"2",1944,"2","1","4","1","NA","1","NA","NA","NA","NA","NA","0",19868,60,61
"2005","EE",198781,133.558407291917,"2",1924,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",19878,80,80
"2005","EE",198881,133.558407291917,"1",1949,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",19888,55,55
"2005","EE",198951,133.558407291917,"2",1959,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",19895,45,45
"2005","EE",199071,133.558407291917,"3",1928,"2","1","1","1","11","2","0","NA","NA","NA","NA","NA",19907,76,77
"2005","EE",199081,133.558407291917,"1",1940,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",19908,64,64
"2005","EE",199401,133.558407291917,"3",1965,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",19940,39,40
"2005","EE",199811,133.558407291917,"3",1932,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",19981,72,73
"2005","EE",200021,133.558407291917,"1",1955,"2","1","4","1","11","2","NA","NA","NA","NA","NA","1",20002,49,50
"2005","EE",200441,133.558407291917,"4",1940,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",20044,64,64
"2005","EE",200681,133.558407291917,"3",1935,"2","1","1","1","11","2","NA","6","NA","NA","NA","0",20068,69,70
"2005","EE",200771,133.558407291917,"3",1936,"1","2","3","1","11","2","NA","NA","NA","0","NA","NA",20077,68,69
"2005","EE",201031,133.558407291917,"2",1936,"2","1","4","1","11","1","NA","NA","NA","0","NA","NA",20103,68,68
"2005","EE",201141,133.558407291917,"2",1945,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20114,59,59
"2005","EE",201161,133.558407291917,"1",1931,"2","1","2","1","NA","2","NA","NA","NA","0","NA","NA",20116,73,73
"2005","EE",201201,133.558407291917,"1",1929,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",20120,75,75
"2005","EE",201381,133.558407291917,"1",1944,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",20138,60,61
"2005","EE",201491,133.558407291917,"3",1924,"2","1","1","1","11","2","NA","7","0","NA","NA","NA",20149,80,80
"2005","EE",201581,133.558407291917,"1",1984,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20158,20,21
"2005","EE",201761,133.558407291917,"4",1924,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",20176,80,80
"2005","EE",202191,133.558407291917,"4",1936,"1","1","1","1","11","2","NA","NA","NA","NA","NA","10",20219,68,68
"2005","EE",202231,133.558407291917,"1",1958,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",20223,46,46
"2005","EE",202441,133.558407291917,"3",1980,"2","1","1","1","NA","2","0","NA","NA","NA","NA","NA",20244,24,24
"2005","EE",202811,133.558407291917,"3",1982,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",20281,22,22
"2005","EE",202861,133.558407291917,"4",1929,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",20286,75,76
"2005","EE",203031,133.558407291917,"2",1927,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",20303,77,77
"2005","EE",203291,133.558407291917,"4",1965,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",20329,39,39
"2005","EE",203741,133.558407291917,"1",1932,"2","1","1","1","11","2","NA","30","NA","NA","NA","NA",20374,72,73
"2005","EE",203891,133.558407291917,"1",1974,"2","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",20389,30,31
"2005","EE",203941,133.558407291917,"3",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20394,19,20
"2005","EE",204021,133.558407291917,"1",1924,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",20402,80,80
"2005","EE",205311,133.558407291917,"1",1950,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",20531,54,55
"2005","EE",205411,133.558407291917,"1",1926,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",20541,78,79
"2005","EE",205531,133.558407291917,"3",1934,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",20553,70,70
"2005","EE",205601,133.558407291917,"1",1924,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",20560,80,80
"2005","EE",205621,133.558407291917,"2",1936,"2","1","1","1","11","5","NA","20","NA","NA","0","NA",20562,68,68
"2005","EE",205911,133.558407291917,"2",1936,"2","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",20591,68,69
"2005","EE",205991,133.558407291917,"1",1935,"2","1","4","1","11","5","0","NA","0","NA","NA","0",20599,69,69
"2005","EE",206131,133.558407291917,"1",1946,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",20613,58,58
"2005","EE",206511,133.558407291917,"3",1964,"1","1","1","1","11","NA","NA","0","NA","NA","NA","NA",20651,40,40
"2005","EE",206601,133.558407291917,"3",1969,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",20660,35,36
"2005","EE",206731,133.558407291917,"1",1925,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20673,79,79
"2005","EE",207001,133.558407291917,"1",1938,"1","1","1","1","11","5","NA","NA","NA","NA","NA","0",20700,66,67
"2005","EE",207031,133.558407291917,"4",1949,"1","1","4","1","11","2","NA","30","NA","NA","NA","0",20703,55,56
"2005","EE",207131,133.558407291917,"3",1927,"2","1","3","4","NA","2","NA","20","0","NA","NA","NA",20713,77,78
"2005","EE",207521,133.558407291917,"2",1925,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20752,79,80
"2005","EE",207591,133.558407291917,"1",1928,"2","1","1","4","NA","NA","NA","NA","NA","0","NA","0",20759,76,77
"2005","EE",207791,133.558407291917,"1",1974,"1","1","4","1","11","2","NA","1","NA","NA","NA","0",20779,30,30
"2005","EE",208091,133.558407291917,"3",1968,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",20809,36,36
"2005","EE",208141,133.558407291917,"4",1975,"1","1","4","4","11","2","NA","NA","NA","0","0","NA",20814,29,30
"2005","EE",208361,133.558407291917,"4",1931,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",20836,73,74
"2005","EE",208941,133.558407291917,"3",1940,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",20894,64,65
"2005","EE",209061,133.558407291917,"4",1948,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",20906,56,57
"2005","EE",209481,133.558407291917,"2",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20948,19,20
"2005","EE",209611,133.558407291917,"4",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20961,19,19
"2005","EE",209861,133.558407291917,"4",1965,"1","1","4","1","11","1","NA","NA","0","NA","0","NA",20986,39,40
"2005","EE",210261,133.558407291917,"4",1966,"1","1","1","1","11","2","40","NA","NA","NA","NA","NA",21026,38,38
"2005","EE",210361,133.558407291917,"2",1931,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",21036,73,73
"2005","EE",210501,133.558407291917,"4",1955,"2","1","1","1","11","2","NA","NA","NA","NA","NA","70",21050,49,50
"2005","EE",210591,133.558407291917,"2",1931,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21059,73,74
"2005","EE",211231,133.558407291917,"4",1980,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",21123,24,25
"2005","EE",211561,133.558407291917,"1",1949,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","0",21156,55,56
"2005","EE",211671,133.558407291917,"2",1931,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21167,73,73
"2005","EE",211761,133.558407291917,"2",1924,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",21176,80,80
"2005","EE",211951,133.558407291917,"2",1925,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",21195,79,79
"2005","EE",212081,133.558407291917,"2",1945,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21208,59,60
"2005","EE",212241,133.558407291917,"4",1929,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",21224,75,75
"2005","EE",213201,133.558407291917,"3",1944,"1","1","4","4","NA","1","NA","NA","NA","NA","NA","NA",21320,60,61
"2005","EE",213461,133.558407291917,"4",1945,"2","1","4","1","11","2","NA","NA","NA","0","0","NA",21346,59,60
"2005","EE",213481,133.558407291917,"4",1965,"1","1","4","1","11","2","NA","35","NA","NA","NA","NA",21348,39,40
"2005","EE",213771,133.558407291917,"3",1924,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",21377,80,80
"2005","EE",214031,133.558407291917,"1",1926,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21403,78,79
"2005","EE",214631,133.558407291917,"2",1944,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",21463,60,60
"2005","EE",215231,133.558407291917,"1",1932,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",21523,72,73
"2005","EE",215401,133.558407291917,"1",1945,"1","1","4","1","NA","2","NA","NA","NA","0","NA","NA",21540,59,60
"2005","EE",215481,133.558407291917,"1",1975,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21548,29,29
"2005","EE",215791,133.558407291917,"2",1927,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",21579,77,77
"2005","EE",215821,133.558407291917,"2",1924,"2","1","4","4","11","NA","NA","NA","NA","NA","0","NA",21582,80,80
"2005","EE",216161,133.558407291917,"1",1951,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",21616,53,54
"2005","EE",216271,133.558407291917,"1",1947,"2","1","3","4","11","2","NA","NA","NA","0","NA","0",21627,57,58
"2005","EE",216591,133.558407291917,"2",1933,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",21659,71,72
"2005","EE",216851,133.558407291917,"1",1948,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21685,56,57
"2005","EE",217091,133.558407291917,"1",1943,"2","1","3","1","NA","2","NA","NA","0","NA","0","NA",21709,61,62
"2005","EE",217721,133.558407291917,"4",1924,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21772,80,80
"2005","EE",217791,133.558407291917,"3",1950,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",21779,54,55
"2005","EE",217971,133.558407291917,"1",1924,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",21797,80,80
"2005","EE",218041,133.558407291917,"1",1932,"2","1","4","1","NA","2","NA","NA","NA","NA","15","NA",21804,72,73
"2005","EE",218311,133.558407291917,"4",1932,"2","1","1","1","11","2","NA","NA","NA","NA","0","15",21831,72,72
"2005","EE",219001,133.558407291917,"2",1972,"2","1","1","4","11","2","NA","NA","0","NA","NA","0",21900,32,33
"2005","EE",219351,133.558407291917,"1",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",21935,19,20
"2005","EE",219641,133.558407291917,"1",1926,"2","1","4","4","11","2","NA","NA","NA","0","NA","0",21964,78,79
"2005","EE",219911,133.558407291917,"2",1955,"2","1","1","1","11","2","NA","30","NA","NA","NA","NA",21991,49,50
"2005","EE",220871,133.558407291917,"3",1966,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",22087,38,39
"2005","EE",221181,133.558407291917,"1",1926,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",22118,78,78
"2005","EE",221651,133.558407291917,"1",1957,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",22165,47,48
"2005","EE",222461,133.558407291917,"1",1970,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",22246,34,34
"2005","EE",222781,133.558407291917,"4",1936,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",22278,68,69
"2005","EE",222881,133.558407291917,"2",1924,"2","1","4","1","NA","2","NA","30","NA","NA","NA","NA",22288,80,80
"2005","EE",223311,133.558407291917,"2",1924,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",22331,80,80
"2005","EE",223371,133.558407291917,"1",1968,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",22337,36,37
"2005","EE",223441,133.558407291917,"3",1939,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",22344,65,65
"2005","EE",223481,133.558407291917,"2",1950,"2","1","4","1","11","2","NA","NA","NA","NA","NA","15",22348,54,54
"2005","EE",224131,133.558407291917,"3",1966,"1","1","1","1","23","2","NA","NA","NA","NA","NA","NA",22413,38,39
"2005","EE",224661,133.558407291917,"1",1935,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",22466,69,70
"2005","EE",224921,133.558407291917,"3",1968,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",22492,36,36
"2005","EE",224991,133.558407291917,"2",1967,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",22499,37,37
"2005","EE",225391,133.558407291917,"1",1970,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",22539,34,34
"2005","EE",225781,133.558407291917,"4",1933,"2","1","1","4","11","2","NA","NA","NA","0","0","NA",22578,71,71
"2005","EE",225941,133.558407291917,"1",1960,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",22594,44,44
"2005","EE",226011,133.558407291917,"1",1924,"2","1","4","1","11","5","NA","NA","0","NA","NA","NA",22601,80,80
"2005","EE",226451,133.558407291917,"1",1980,"2","1","1","1","11","2","NA","25","NA","NA","NA","NA",22645,24,25
"2005","EE",226551,133.558407291917,"2",1927,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",22655,77,78
"2005","EE",227351,133.558407291917,"3",1932,"1","1","2","4","11","5","NA","NA","NA","NA","NA","NA",22735,72,73
"2005","EE",227501,133.558407291917,"4",1952,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",22750,52,53
"2005","EE",227591,133.558407291917,"2",1946,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",22759,58,58
"2005","EE",227611,133.558407291917,"1",1924,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",22761,80,80
"2005","EE",228191,133.558407291917,"3",1927,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",22819,77,78
"2005","EE",228341,133.558407291917,"3",1945,"1","1","2","4","11","1","NA","NA","NA","NA","NA","NA",22834,59,60
"2005","EE",228401,133.558407291917,"2",1941,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",22840,63,64
"2005","EE",228451,133.558407291917,"3",1931,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",22845,73,74
"2005","EE",228621,133.558407291917,"3",1928,"2","1","4","1","11","1","NA","NA","NA","NA","0","0",22862,76,76
"2005","EE",228731,133.558407291917,"2",1924,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",22873,80,80
"2005","EE",228791,133.558407291917,"2",1963,"1","1","4","1","11","2","35","NA","NA","NA","NA","NA",22879,41,41
"2005","EE",229041,133.558407291917,"2",1924,"2","1","4","1","11","2","0","NA","NA","NA","NA","NA",22904,80,80
"2005","EE",229131,133.558407291917,"2",1952,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",22913,52,53
"2005","EE",229671,133.558407291917,"4",1928,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",22967,76,76
"2005","EE",229721,133.558407291917,"2",1943,"2","1","3","1","11","NA","0","NA","NA","NA","NA","0",22972,61,62
"2005","EE",230291,133.558407291917,"3",1932,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",23029,72,73
"2005","EE",230541,133.558407291917,"3",1945,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",23054,59,59
"2005","EE",230711,133.558407291917,"4",1950,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",23071,54,54
"2005","EE",230761,133.558407291917,"2",1933,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",23076,71,72
"2005","EE",230861,133.558407291917,"1",1951,"2","1","4","1","11","2","NA","0","NA","NA","NA","0",23086,53,53
"2005","EE",230881,133.558407291917,"2",1951,"1","1","1","4","NA","2","NA","NA","NA","NA","0","NA",23088,53,53
"2005","EE",231091,133.558407291917,"1",1965,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23109,39,39
"2005","EE",231481,133.558407291917,"2",1927,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",23148,77,77
"2005","EE",231501,133.558407291917,"2",1944,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",23150,60,60
"2005","EE",232271,133.558407291917,"4",1976,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",23227,28,29
"2005","EE",232571,133.558407291917,"2",1933,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",23257,71,72
"2005","EE",232981,133.558407291917,"3",1980,"2","1","3","1","11","NA","NA","0","NA","NA","NA","NA",23298,24,24
"2005","EE",233091,133.558407291917,"3",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23309,44,45
"2005","EE",233251,133.558407291917,"2",1946,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",23325,58,59
"2005","EE",233321,133.558407291917,"1",1965,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",23332,39,40
"2005","EE",233391,133.558407291917,"4",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23339,69,69
"2005","EE",233661,133.558407291917,"4",1982,"1","1","1","1","NA","NA","NA","NA","NA","NA","0","NA",23366,22,23
"2005","EE",234141,133.558407291917,"3",1924,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",23414,80,80
"2005","EE",234451,133.558407291917,"1",1934,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",23445,70,71
"2005","EE",234871,133.558407291917,"1",1926,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",23487,78,79
"2005","EE",235001,133.558407291917,"2",1936,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23500,68,68
"2005","EE",235661,133.558407291917,"4",1940,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",23566,64,65
"2005","EE",235721,133.558407291917,"4",1925,"1","1","1","1","NA","2","NA","NA","0","NA","NA","NA",23572,79,79
"2005","EE",235861,133.558407291917,"1",1940,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",23586,64,65
"2005","EE",236021,133.558407291917,"2",1925,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23602,79,79
"2005","EE",236221,133.558407291917,"3",1965,"1","1","1","4","11","5","NA","NA","NA","0","NA","NA",23622,39,39
"2005","EE",236291,133.558407291917,"4",1935,"2","1","2","1","11","NA","0","NA","0","0","NA","NA",23629,69,70
"2005","EE",236501,133.558407291917,"2",1952,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",23650,52,52
"2005","EE",236581,133.558407291917,"2",1924,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",23658,80,80
"2005","EE",236691,133.558407291917,"1",1935,"2","1","2","1","23","2","NA","NA","NA","NA","0","NA",23669,69,70
"2005","EE",236701,133.558407291917,"2",1976,"1","1","3","1","11","NA","40","NA","NA","0","NA","NA",23670,28,28
"2005","EE",236721,133.558407291917,"1",1981,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",23672,23,23
"2005","EE",236841,133.558407291917,"1",1943,"2","1","4","4","23","2","NA","NA","NA","0","NA","NA",23684,61,61
"2005","EE",237261,133.558407291917,"3",1951,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",23726,53,54
"2005","EE",237821,133.558407291917,"1",1937,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",23782,67,67
"2005","EE",237851,133.558407291917,"3",1930,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",23785,74,74
"2005","EE",238301,133.558407291917,"1",1939,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",23830,65,65
"2005","EE",238311,133.558407291917,"2",1960,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",23831,44,44
"2005","EE",238481,133.558407291917,"1",1975,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",23848,29,30
"2005","EE",238611,133.558407291917,"2",1975,"1","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",23861,29,29
"2005","EE",238751,133.558407291917,"4",1955,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",23875,49,50
"2005","EE",239311,133.558407291917,"1",1933,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",23931,71,71
"2005","EE",239471,133.558407291917,"3",1924,"2","1","4","1","11","1","NA","NA","NA","NA","0","NA",23947,80,80
"2005","EE",239811,133.558407291917,"2",1939,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",23981,65,66
"2005","EE",239981,133.558407291917,"4",1931,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",23998,73,73
"2005","EE",240231,133.558407291917,"3",1947,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",24023,57,57
"2005","EE",240671,133.558407291917,"2",1970,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",24067,34,35
"2005","EE",240931,133.558407291917,"2",1980,"2","1","4","1","NA","2","NA","30","NA","0","NA","NA",24093,24,25
"2005","EE",241041,133.558407291917,"3",1965,"1","1","1","4","NA","2","NA","NA","0","NA","0","NA",24104,39,39
"2005","EE",241241,133.558407291917,"1",1967,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",24124,37,38
"2005","EE",241271,133.558407291917,"2",1932,"2","1","1","1","NA","2","NA","NA","NA","0","0","NA",24127,72,72
"2005","EE",241601,133.558407291917,"4",1949,"1","1","3","1","11","NA","NA","26","NA","NA","NA","NA",24160,55,55
"2005","EE",241681,133.558407291917,"3",1924,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",24168,80,80
"2005","EE",242051,133.558407291917,"1",1941,"2","1","1","4","11","2","NA","NA","0","NA","0","NA",24205,63,63
"2005","EE",242091,133.558407291917,"2",1931,"2","1","2","4","11","5","NA","NA","NA","0","NA","NA",24209,73,74
"2005","EE",242201,133.558407291917,"2",1925,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",24220,79,79
"2005","EE",242311,133.558407291917,"4",1955,"2","1","4","1","11","2","0","NA","NA","NA","NA","NA",24231,49,49
"2005","EE",242371,133.558407291917,"4",1933,"2","1","1","4","11","1","NA","NA","NA","NA","NA","NA",24237,71,72
"2005","EE",242381,133.558407291917,"4",1981,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",24238,23,24
"2005","EE",242741,133.558407291917,"4",1932,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",24274,72,73
"2005","EE",242911,133.558407291917,"2",1977,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",24291,27,28
"2005","EE",242931,133.558407291917,"3",1963,"1","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",24293,41,42
"2005","EE",243041,133.558407291917,"1",1945,"1","1","3","1","NA","2","NA","NA","NA","NA","0","NA",24304,59,59
"2005","EE",243361,133.558407291917,"2",1982,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",24336,22,22
"2005","EE",243481,133.558407291917,"2",1959,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","12",24348,45,45
"2005","EE",243611,133.558407291917,"3",1935,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",24361,69,69
"2005","EE",243741,133.558407291917,"4",1924,"1","1","4","1","11","1","50","35","NA","NA","NA","0",24374,80,80
"2005","EE",244201,133.558407291917,"1",1965,"1","1","1","4","11","NA","NA","NA","NA","NA","0","NA",24420,39,39
"2005","EE",244401,133.558407291917,"1",1926,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",24440,78,79
"2005","EE",244451,133.558407291917,"3",1935,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",24445,69,70
"2005","EE",244741,133.558407291917,"2",1925,"2","1","1","1","11","1","NA","NA","NA","NA","NA","NA",24474,79,79
"2005","EE",245321,133.558407291917,"3",1930,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",24532,74,74
"2005","EE",245621,133.558407291917,"3",1941,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",24562,63,64
"2005","EE",245641,133.558407291917,"4",1930,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",24564,74,74
"2005","EE",245801,133.558407291917,"2",1940,"2","1","2","1","11","NA","NA","NA","NA","0","0","NA",24580,64,64
"2005","EE",245821,133.558407291917,"3",1924,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",24582,80,80
"2005","EE",246141,133.558407291917,"3",1943,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",24614,61,61
