"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2006","EE",404732,100.362280234417,"4",1973,"2","1","4","1","11","NA","0","NA","NA","NA","0","NA",40473,32,32
"2006","EE",404801,100.362280234417,"3",1928,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",40480,77,78
"2006","EE",404802,100.362280234417,"4",1930,"2","1","4","1","11","2","NA","25","NA","NA","NA","NA",40480,75,76
"2006","EE",405121,100.362280234417,"2",1951,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",40512,54,55
"2006","EE",405122,100.362280234417,"3",1999,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",40512,6,7
"2006","EE",405261,100.362280234417,"2",1957,"2","1","3","1","11","2","NA","NA","NA","NA","0","4",40526,48,48
"2006","EE",405262,100.362280234417,"2",1954,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",40526,51,51
"2006","EE",405411,100.362280234417,"3",1937,"1","1","1","1","11","1","NA","NA","NA","NA","NA","NA",40541,68,68
"2006","EE",405412,100.362280234417,"2",1975,"1","1","1","1","11","NA","NA","22","NA","NA","NA","NA",40541,30,30
"2006","EE",405481,100.362280234417,"1",1951,"1","1","1","4","11","2","NA","NA","NA","0","NA","NA",40548,54,54
"2006","EE",405482,100.362280234417,"1",1952,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",40548,53,53
"2006","EE",405911,100.362280234417,"1",1981,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40591,24,25
"2006","EE",405912,100.362280234417,"3",1979,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40591,26,26
"2006","EE",405981,100.362280234417,"3",1950,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40598,55,55
"2006","EE",405982,100.362280234417,"4",1944,"1","1","4","1","NA","5","NA","NA","0","0","NA","NA",40598,61,61
"2006","EE",406011,100.362280234417,"3",1960,"1","1","4","1","11","NA","40","20","NA","NA","NA","NA",40601,45,45
"2006","EE",406012,100.362280234417,"3",1962,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",40601,43,44
"2006","EE",406391,100.362280234417,"3",1958,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",40639,47,48
"2006","EE",406392,100.362280234417,"3",1933,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","0",40639,72,73
"2006","EE",407781,100.362280234417,"4",1960,"2","1","1","4","11","2","45","NA","NA","0","NA","NA",40778,45,46
"2006","EE",407782,100.362280234417,"3",1988,"2","1","1","4","23","2","NA","NA","NA","NA","NA","0",40778,17,17
"2006","EE",408121,100.362280234417,"3",1962,"1","1","1","1","11","2","0","NA","NA","NA","NA","NA",40812,43,43
"2006","EE",408122,100.362280234417,"4",1971,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",40812,34,34
"2006","EE",408431,100.362280234417,"2",1982,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",40843,23,23
"2006","EE",408432,100.362280234417,"1",1925,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",40843,80,80
"2006","EE",408851,100.362280234417,"3",1931,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",40885,74,75
"2006","EE",408852,100.362280234417,"2",1955,"1","1","4","1","NA","1","NA","NA","NA","NA","NA","NA",40885,50,51
"2006","EE",409181,100.362280234417,"3",1951,"2","1","2","4","11","NA","NA","NA","NA","0","NA","NA",40918,54,54
"2006","EE",409182,100.362280234417,"3",1948,"1","1","4","1","NA","NA","NA","NA","NA","0","NA","NA",40918,57,57
"2006","EE",409451,100.362280234417,"4",1931,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",40945,74,74
"2006","EE",409452,100.362280234417,"4",1936,"2","1","3","4","11","2","NA","NA","NA","NA","0","NA",40945,69,70
"2006","EE",409491,100.362280234417,"2",1983,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",40949,22,23
"2006","EE",409492,100.362280234417,"2",1947,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",40949,58,58
"2006","EE",409601,100.362280234417,"1",1949,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40960,56,56
"2006","EE",409602,100.362280234417,"1",1948,"1","1","1","1","11","2","NA","0","NA","NA","0","0",40960,57,58
"2006","EE",409621,100.362280234417,"1",1942,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",40962,63,63
"2006","EE",409622,100.362280234417,"2",1968,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",40962,37,37
"2006","EE",409631,100.362280234417,"3",1979,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",40963,26,26
"2006","EE",409632,100.362280234417,"1",2001,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40963,4,5
"2006","EE",409751,100.362280234417,"2",1936,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",40975,69,69
"2006","EE",409752,100.362280234417,"4",1938,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",40975,67,68
"2006","EE",409901,100.362280234417,"1",1971,"1","1","3","1","11","2","NA","25","NA","NA","NA","NA",40990,34,34
"2006","EE",409902,100.362280234417,"4",1939,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40990,66,67
"2006","EE",410091,100.362280234417,"2",1940,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41009,65,65
"2006","EE",410092,100.362280234417,"1",1949,"1","1","4","1","NA","2","NA","NA","NA","0","NA","NA",41009,56,57
"2006","EE",410291,100.362280234417,"1",1933,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",41029,72,72
"2006","EE",410292,100.362280234417,"1",1956,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",41029,49,49
"2006","EE",410501,100.362280234417,"1",1955,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41050,50,51
"2006","EE",410502,100.362280234417,"2",1957,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",41050,48,48
"2006","EE",411201,100.362280234417,"1",1978,"1","1","4","1","11","2","NA","NA","NA","NA","NA","10",41120,27,27
"2006","EE",411202,100.362280234417,"3",1977,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41120,28,28
"2006","EE",411241,100.362280234417,"4",1929,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",41124,76,77
"2006","EE",411242,100.362280234417,"2",1927,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41124,78,79
"2006","EE",411411,100.362280234417,"3",1925,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",41141,80,80
"2006","EE",411412,100.362280234417,"4",1925,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",41141,80,80
"2006","EE",411641,100.362280234417,"1",1958,"2","2","1","1","11","2","NA","NA","NA","NA","NA","NA",41164,47,48
"2006","EE",411642,100.362280234417,"3",1966,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",41164,39,39
"2006","EE",411731,100.362280234417,"2",1930,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41173,75,76
"2006","EE",411732,100.362280234417,"3",1960,"2","1","1","1","11","2","NA","NA","0","0","NA","NA",41173,45,45
"2006","EE",411981,100.362280234417,"3",1934,"1","1","3","1","11","1","NA","NA","NA","0","NA","NA",41198,71,72
"2006","EE",411982,100.362280234417,"1",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41198,66,67
"2006","EE",412801,100.362280234417,"2",1960,"2","1","1","4","11","2","NA","NA","0","NA","NA","NA",41280,45,45
"2006","EE",412802,100.362280234417,"1",1992,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",41280,13,14
"2006","EE",412941,100.362280234417,"2",1938,"2","1","1","1","11","5","NA","NA","0","NA","NA","NA",41294,67,67
"2006","EE",412942,100.362280234417,"3",1964,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",41294,41,42
"2006","EE",413001,100.362280234417,"2",1961,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",41300,44,45
"2006","EE",413002,100.362280234417,"2",1964,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",41300,41,41
"2006","EE",413171,100.362280234417,"4",1931,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41317,74,74
"2006","EE",413172,100.362280234417,"3",1929,"1","1","4","1","11","2","NA","0","NA","NA","NA","NA",41317,76,77
"2006","EE",413251,100.362280234417,"2",1944,"1","1","1","1","11","NA","45","NA","NA","NA","NA","NA",41325,61,62
"2006","EE",413252,100.362280234417,"4",1942,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",41325,63,64
"2006","EE",413261,100.362280234417,"2",1957,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",41326,48,48
"2006","EE",413262,100.362280234417,"2",1955,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",41326,50,51
"2006","EE",413441,100.362280234417,"2",1942,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41344,63,64
"2006","EE",413442,100.362280234417,"3",1964,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41344,41,42
"2006","EE",413971,100.362280234417,"1",1940,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",41397,65,65
"2006","EE",413972,100.362280234417,"1",1946,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41397,59,60
"2006","EE",414421,100.362280234417,"4",1925,"2","1","1","4","11","5","NA","NA","NA","NA","0","NA",41442,80,80
"2006","EE",414422,100.362280234417,"4",1966,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",41442,39,39
"2006","EE",414621,100.362280234417,"4",1973,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41462,32,32
"2006","EE",414622,100.362280234417,"1",1996,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",41462,9,10
"2006","EE",414741,100.362280234417,"1",1971,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41474,34,34
"2006","EE",414742,100.362280234417,"1",1965,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41474,40,41
"2006","EE",414801,100.362280234417,"4",1925,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",41480,80,80
"2006","EE",414802,100.362280234417,"2",1925,"2","1","4","4","NA","2","NA","NA","0","NA","NA","NA",41480,80,80
"2006","EE",414951,100.362280234417,"1",1936,"2","1","3","1","11","2","0","NA","NA","NA","NA","NA",41495,69,70
"2006","EE",414952,100.362280234417,"3",1974,"1","1","4","1","NA","2","NA","NA","NA","NA","0","NA",41495,31,31
"2006","EE",414971,100.362280234417,"3",1932,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",41497,73,74
"2006","EE",414972,100.362280234417,"2",1972,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",41497,33,33
"2006","EE",414981,100.362280234417,"1",1956,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",41498,49,49
"2006","EE",414982,100.362280234417,"4",1987,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41498,18,18
"2006","EE",415041,100.362280234417,"1",1978,"1","1","4","1","NA","NA","NA","NA","NA","NA","0","NA",41504,27,28
"2006","EE",415042,100.362280234417,"2",1982,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",41504,23,23
"2006","EE",415121,100.362280234417,"2",1927,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",41512,78,78
"2006","EE",415122,100.362280234417,"2",1930,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",41512,75,75
"2006","EE",415251,100.362280234417,"1",1982,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",41525,23,24
"2006","EE",415252,100.362280234417,"4",1925,"2","1","4","4","11","2","NA","NA","NA","0","NA","NA",41525,80,80
"2006","EE",415461,100.362280234417,"1",1958,"1","1","4","1","NA","2","NA","NA","NA","NA","0","NA",41546,47,48
"2006","EE",415462,100.362280234417,"1",1990,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41546,15,15
"2006","EE",415901,100.362280234417,"2",1950,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",41590,55,55
"2006","EE",415902,100.362280234417,"1",1957,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",41590,48,48
"2006","EE",416561,100.362280234417,"3",1940,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","0",41656,65,65
"2006","EE",416562,100.362280234417,"1",1982,"1","1","4","1","11","2","0","NA","NA","NA","NA","NA",41656,23,23
"2006","EE",416901,100.362280234417,"1",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41690,70,71
"2006","EE",416902,100.362280234417,"3",1970,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",41690,35,35
"2006","EE",417041,100.362280234417,"4",1936,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",41704,69,69
"2006","EE",417042,100.362280234417,"1",1935,"2","1","4","1","11","2","NA","25","NA","NA","NA","NA",41704,70,70
"2006","EE",417251,100.362280234417,"2",1953,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41725,52,53
"2006","EE",417252,100.362280234417,"2",1954,"2","1","1","1","11","2","35","NA","NA","NA","NA","NA",41725,51,52
"2006","EE",417591,100.362280234417,"4",1952,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",41759,53,54
"2006","EE",417592,100.362280234417,"2",1951,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41759,54,54
"2006","EE",417661,100.362280234417,"2",1952,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41766,53,54
"2006","EE",417662,100.362280234417,"4",1949,"2","1","4","4","NA","2","NA","NA","NA","0","NA","NA",41766,56,56
"2006","EE",418021,100.362280234417,"1",1960,"1","1","1","1","11","2","NA","25","0","NA","NA","0",41802,45,45
"2006","EE",418022,100.362280234417,"3",1955,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",41802,50,51
"2006","EE",418411,100.362280234417,"1",1930,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",41841,75,76
"2006","EE",418412,100.362280234417,"1",1958,"1","1","1","4","11","2","NA","NA","NA","NA","NA","2",41841,47,47
"2006","EE",418481,100.362280234417,"3",1970,"2","2","3","1","11","2","NA","NA","NA","0","NA","NA",41848,35,36
"2006","EE",418482,100.362280234417,"4",1987,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41848,18,18
"2006","EE",419161,100.362280234417,"1",1925,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",41916,80,80
"2006","EE",419162,100.362280234417,"1",1925,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41916,80,80
"2006","EE",419181,100.362280234417,"2",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",41918,66,66
"2006","EE",419182,100.362280234417,"3",1942,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41918,63,64
"2006","EE",419691,100.362280234417,"3",1940,"1","1","4","1","NA","2","NA","NA","0","NA","NA","NA",41969,65,66
"2006","EE",419692,100.362280234417,"4",1933,"2","1","1","4","NA","2","NA","NA","0","NA","NA","NA",41969,72,72
"2006","EE",419851,100.362280234417,"3",1927,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41985,78,79
"2006","EE",419852,100.362280234417,"3",1925,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",41985,80,80
"2006","EE",420141,100.362280234417,"4",1967,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",42014,38,38
"2006","EE",420142,100.362280234417,"2",1997,"2","1","4","1","11","2","NA","NA","NA","0","0","NA",42014,8,9
"2006","EE",420181,100.362280234417,"1",1947,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42018,58,59
"2006","EE",420182,100.362280234417,"2",1949,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",42018,56,56
"2006","EE",420261,100.362280234417,"3",1934,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42026,71,71
"2006","EE",420262,100.362280234417,"2",1938,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",42026,67,68
"2006","EE",420271,100.362280234417,"3",1940,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",42027,65,66
"2006","EE",420272,100.362280234417,"1",1944,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",42027,61,62
"2006","EE",420621,100.362280234417,"3",1951,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",42062,54,55
"2006","EE",420622,100.362280234417,"4",1925,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",42062,80,80
"2006","EE",420691,100.362280234417,"4",1949,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",42069,56,57
"2006","EE",420692,100.362280234417,"2",1954,"2","1","4","4","NA","2","NA","NA","0","NA","NA","NA",42069,51,52
"2006","EE",420801,100.362280234417,"3",1952,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42080,53,54
"2006","EE",420802,100.362280234417,"4",1952,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42080,53,54
"2006","EE",420931,100.362280234417,"1",1939,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42093,66,66
"2006","EE",420932,100.362280234417,"1",1942,"1","1","4","1","11","2","30","NA","NA","NA","NA","5",42093,63,64
"2006","EE",421141,100.362280234417,"3",1948,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42114,57,58
"2006","EE",421142,100.362280234417,"1",1968,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",42114,37,38
"2006","EE",421211,100.362280234417,"3",1952,"2","1","1","1","NA","2","NA","27","NA","NA","NA","NA",42121,53,53
"2006","EE",421212,100.362280234417,"2",1938,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",42121,67,68
"2006","EE",421231,100.362280234417,"2",1950,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",42123,55,56
"2006","EE",421232,100.362280234417,"3",1925,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",42123,80,80
"2006","EE",421341,100.362280234417,"1",1962,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",42134,43,44
"2006","EE",421342,100.362280234417,"4",1931,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42134,74,74
"2006","EE",421371,100.362280234417,"4",1935,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",42137,70,70
"2006","EE",421372,100.362280234417,"1",1936,"2","1","1","1","11","5","NA","NA","NA","0","NA","NA",42137,69,69
"2006","EE",421411,100.362280234417,"1",1969,"1","1","1","4","11","2","NA","NA","NA","NA","0","NA",42141,36,36
"2006","EE",421412,100.362280234417,"1",1941,"2","1","4","1","11","2","NA","NA","0","NA","0","NA",42141,64,65
"2006","EE",421951,100.362280234417,"1",1933,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",42195,72,72
"2006","EE",421952,100.362280234417,"2",1939,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",42195,66,66
"2006","EE",422021,100.362280234417,"1",1942,"2","1","1","1","11","2","NA","NA","NA","0","0","20",42202,63,63
"2006","EE",422022,100.362280234417,"4",1952,"1","1","4","4","11","2","0","NA","NA","NA","NA","NA",42202,53,54
"2006","EE",422521,100.362280234417,"4",1976,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42252,29,29
"2006","EE",422522,100.362280234417,"3",1978,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",42252,27,28
"2006","EE",422711,100.362280234417,"3",1940,"2","1","1","1","11","1","NA","NA","NA","NA","NA","NA",42271,65,66
"2006","EE",422712,100.362280234417,"2",1943,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42271,62,62
"2006","EE",422941,100.362280234417,"3",1937,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",42294,68,68
"2006","EE",422942,100.362280234417,"4",1938,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42294,67,67
"2006","EE",423221,100.362280234417,"3",1946,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",42322,59,59
"2006","EE",423222,100.362280234417,"1",1947,"2","1","1","1","11","2","40","NA","0","NA","NA","NA",42322,58,59
"2006","EE",423231,100.362280234417,"3",1925,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",42323,80,80
"2006","EE",423232,100.362280234417,"2",1926,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42323,79,80
"2006","EE",423301,100.362280234417,"3",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42330,45,46
"2006","EE",423302,100.362280234417,"1",1968,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42330,37,38
"2006","EE",423461,100.362280234417,"2",1946,"1","1","3","1","NA","NA","NA","NA","NA","0","NA","NA",42346,59,60
"2006","EE",423462,100.362280234417,"1",1946,"2","1","4","1","11","2","0","NA","NA","NA","0","NA",42346,59,59
"2006","EE",423681,100.362280234417,"1",1936,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",42368,69,69
"2006","EE",423682,100.362280234417,"2",1974,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",42368,31,31
"2006","EE",424021,100.362280234417,"2",1963,"2","1","1","4","11","1","NA","0","NA","NA","0","NA",42402,42,42
"2006","EE",424022,100.362280234417,"4",1957,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",42402,48,49
"2006","EE",424151,100.362280234417,"2",1942,"1","1","1","1","11","2","0","NA","NA","NA","NA","NA",42415,63,63
"2006","EE",424152,100.362280234417,"1",1938,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",42415,67,67
"2006","EE",424301,100.362280234417,"4",1964,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",42430,41,42
"2006","EE",424302,100.362280234417,"1",1987,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42430,18,18
"2006","EE",424451,100.362280234417,"4",1952,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",42445,53,53
"2006","EE",424452,100.362280234417,"1",1952,"2","1","1","1","11","1","NA","NA","NA","NA","NA","NA",42445,53,54
"2006","EE",424541,100.362280234417,"3",1925,"1","1","3","1","NA","2","NA","NA","NA","0","NA","NA",42454,80,80
"2006","EE",424542,100.362280234417,"1",1938,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",42454,67,67
"2006","EE",424631,100.362280234417,"2",1964,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",42463,41,42
"2006","EE",424632,100.362280234417,"3",1982,"1","1","1","1","11","2","40","NA","NA","NA","NA","NA",42463,23,23
"2006","EE",425001,100.362280234417,"3",1934,"2","1","3","1","11","2","40","NA","NA","NA","NA","NA",42500,71,72
"2006","EE",425002,100.362280234417,"1",1937,"1","1","4","1","11","1","NA","NA","NA","0","NA","NA",42500,68,68
"2006","EE",425111,100.362280234417,"2",1972,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",42511,33,33
"2006","EE",425112,100.362280234417,"2",1970,"1","1","1","1","11","4","NA","NA","NA","NA","NA","NA",42511,35,36
"2006","EE",425301,100.362280234417,"3",1955,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42530,50,51
"2006","EE",425302,100.362280234417,"1",1990,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",42530,15,16
"2006","EE",425321,100.362280234417,"2",1925,"2","1","4","1","NA","2","45","NA","NA","NA","NA","NA",42532,80,80
"2006","EE",425322,100.362280234417,"4",1966,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",42532,39,39
"2006","EE",425351,100.362280234417,"2",1952,"2","1","1","1","11","2","NA","NA","15","NA","NA","NA",42535,53,53
"2006","EE",425352,100.362280234417,"3",1948,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",42535,57,58
"2006","EE",425741,100.362280234417,"1",1956,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42574,49,49
"2006","EE",425742,100.362280234417,"3",1986,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42574,19,19
"2006","EE",426011,100.362280234417,"2",1984,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",42601,21,21
"2006","EE",426012,100.362280234417,"4",1976,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",42601,29,30
"2006","EE",426431,100.362280234417,"4",1958,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",42643,47,48
"2006","EE",426432,100.362280234417,"1",1957,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",42643,48,49
"2006","EE",427011,100.362280234417,"1",1953,"2","1","2","1","11","2","NA","NA","NA","NA","0","NA",42701,52,53
"2006","EE",427012,100.362280234417,"2",1985,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",42701,20,20
"2006","EE",427321,100.362280234417,"4",1949,"1","1","3","1","11","2","NA","30","NA","NA","NA","0",42732,56,56
"2006","EE",427322,100.362280234417,"3",1957,"2","1","1","1","11","NA","40","NA","NA","NA","NA","NA",42732,48,48
"2006","EE",427431,100.362280234417,"2",1925,"1","1","4","1","NA","2","NA","NA","NA","NA","0","NA",42743,80,80
"2006","EE",427432,100.362280234417,"1",1925,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",42743,80,80
"2006","EE",427441,100.362280234417,"3",1951,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42744,54,54
"2006","EE",427442,100.362280234417,"2",1953,"2","1","1","1","11","2","NA","25","0","NA","0","NA",42744,52,52
"2006","EE",427621,100.362280234417,"3",1949,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",42762,56,56
"2006","EE",427622,100.362280234417,"2",1979,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42762,26,26
"2006","EE",427871,100.362280234417,"4",1941,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",42787,64,65
"2006","EE",427872,100.362280234417,"4",1946,"1","2","4","4","11","2","NA","NA","NA","NA","NA","NA",42787,59,60
"2006","EE",428081,100.362280234417,"3",1946,"1","1","1","1","11","3","40","NA","NA","NA","NA","NA",42808,59,60
"2006","EE",428082,100.362280234417,"4",1947,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",42808,58,58
"2006","EE",428161,100.362280234417,"4",1977,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",42816,28,29
"2006","EE",428162,100.362280234417,"4",1979,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",42816,26,27
"2006","EE",428251,100.362280234417,"4",1940,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","0",42825,65,65
"2006","EE",428252,100.362280234417,"3",1946,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",42825,59,60
"2006","EE",428291,100.362280234417,"4",1935,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",42829,70,70
"2006","EE",428292,100.362280234417,"4",1937,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",42829,68,68
"2006","EE",428631,100.362280234417,"3",1951,"2","2","1","1","11","5","NA","NA","NA","0","NA","NA",42863,54,54
"2006","EE",428632,100.362280234417,"1",1972,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",42863,33,34
"2006","EE",428731,100.362280234417,"2",1932,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",42873,73,74
"2006","EE",428732,100.362280234417,"4",1935,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",42873,70,70
"2006","EE",428901,100.362280234417,"2",1934,"1","1","1","4","11","2","NA","NA","NA","0","NA","NA",42890,71,71
