"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2004","EE",10405,"1","2004","30",8470,8128,0,0,,,,,,0,0,0,0,0,0,,0,0,0,343,"2","2","NA","2","1","1","1","1","2","1","1","4","NA","1","1","2","2","2","2","4","3","1","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",10483,"2","2004","10",2187,1552,766,766,,,,,,766,0,0,0,0,0,,0,58,0,578,"2","1","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","1","1","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10494,"2","2004","20",4657,4650,0,0,,,,,,0,0,0,0,0,0,,0,1,0,6,"NA","2","1","2","1","1","1","1","2","1","2","4","NA","3","NA","2","2","2","2","4","1","4","1","2","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",10533,"3","2004","15",1454,1441,0,0,,,,,,0,0,0,0,0,0,,0,0,0,14,"NA","2","2","2","1","1","1","1","1","1","NA","5","NA","1","NA","2","1","1","1","1","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10549,"2","2004","32",15,4,0,0,,,,,,0,0,0,15,0,0,,0,0,0,12,"NA","1","NA","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","1","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",10598,"2","2004","30",1690,1688,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","2","3","2","4","NA","1","NA","2","2","2","1","1","1","2","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",10682,"2","2004","40",2520,2510,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10,"2","2","NA","2","2","1","3","1","3","NA","1","3","NA","1","NA","2","2","1","1","4","1","2","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",10752,"2","2004","10",821,811,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9,"2","2","NA","2","1","1","1","1","NA","1","1","4","NA","1","NA","2","2","1","2","3","2","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10768,"2","2004","10",1851,349,0,0,,,,,,0,0,0,0,0,0,,0,1304,0,198,"2","2","NA","2","1","1","1","1","1","1","1","6","NA","2","2","2","1","2","2","3","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10773,"2","2004","30",3895,3893,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","NA","1","1","3","NA","2","NA","1","1","1","1","1","4","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10802,"2","2004","22",1622,1611,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11,"NA","2","NA","2","1","1","1","1","1","1","NA","2","NA","2","NA","2","1","2","2","NA","1","5","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10807,"2","2004","10",10721,10694,0,0,,,,,,0,0,0,0,0,0,,0,0,27,0,"NA","2","NA","1","1","1","1","1","2","1","1","6","NA","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10808,"3","2004","15",9622,9369,0,0,,,,,,0,0,0,0,154,0,,0,253,0,0,"2","2","NA","2","1","2","2","1","NA","1","NA","4","NA","1","NA","1","2","2","1","4","1","2","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",10819,"2","2004","10",2083,2080,0,0,,,,,,0,0,0,140,0,0,,0,0,0,3,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","1","2","1","3","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10834,"3","2004","15",0,-6,0,0,,,,,,0,0,0,0,0,0,,0,6,0,0,"NA","2","NA","2","1","1","1","1","NA","1","2","5","NA","2","2","2","1","1","1","1","1","1","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10893,"3","2004","26",0,-276,0,0,,,,,,0,0,0,0,0,0,,0,0,0,276,"NA","2","NA","2","1","1","1","1","3","1","3","3","NA","2","NA","2","1","1","1","1","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10896,"2","2004","30",0,-61,0,0,,,,,,0,0,0,0,0,0,,0,0,0,61,"2","1","NA","2","1","1","1","1","1","1","NA","5","NA","1","NA","2","1","1","2","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10906,"3","2004","20",12914,3224,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9690,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","1","2","4","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10931,"3","2004","10",1446,1440,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"2","2","NA","2","2","1","1","1","1","1","1","2","NA","2","1","1","1","1","2","NA","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10942,"2","2004","15",1484,1475,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10,"NA","2","NA","2","1","1","1","2","1","1","1","5","NA","2","NA","2","1","1","2","4","1","4","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10971,"2","2004","30",1978,-570,0,0,,,,,,0,0,0,0,0,0,,0,169,0,2379,"1","2","2","1","1","1","1","1","2","1","2","4","NA","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",10986,"1","2004","10",1453,1440,0,0,,,,,,0,0,0,0,0,0,,0,1,0,12,"2","2","NA","2","1","2","1","1","3","1","3","5","NA","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",10996,"2","2004","15",1161,1140,0,0,,,,,,0,0,0,0,0,0,,0,22,0,0,"2","2","2","1","2","1","1","1","1","1","1","2","NA","2","NA","1","1","1","2","1","1","2","1","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",11026,"2","2004","16",2351,1390,0,0,,,,,,0,0,0,0,0,0,,0,421,0,540,"2","2","NA","2","1","1","1","1","1","1","2","3","NA","3","NA","2","1","1","2","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11079,"2","2004","20",2454,1498,0,0,,,,,,0,0,0,0,0,0,,0,0,0,955,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","2","2","2","1","1","2","4","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11112,"2","2004","20",1607,1602,0,0,,,,,,0,4,0,0,42,0,,0,0,0,5,"2","2","2","1","1","1","1","1","1","1","NA","4","NA","2","NA","2","1","2","2","1","1","2","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",11141,"3","2004","20",3858,2048,0,0,,,,,,0,0,0,0,0,0,,0,1809,0,0,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","NA","3","2","1","2","2","3","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11204,"1","2004","5",1440,-6453,0,0,,,,,,0,0,0,0,0,0,,0,40,0,7853,"2","2","2","1","1","1","1","1","1","1","3","3","NA","2","2","2","1","2","2","3","1","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11218,"2","2004","15",2103,2100,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,,,,,,
"2004","EE",11219,"2","2004","10",964,952,0,0,,,,,,0,0,0,0,0,0,,0,1,11,0,"NA","2","NA","2","1","2","1","1","NA","3","2","4","NA","1","NA","2","1","2","2","1","1","2","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11248,"2","2004","30",1673,1662,0,0,,,,,,0,0,0,0,0,0,,0,11,0,0,"2","2","NA","2","1","1","1","1","2","1","2","3","NA","1","2","2","1","1","2","4","4","2","2","2","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",11261,"2","2004","20",2265,490,0,0,,,,,,0,0,0,487,0,0,,0,4,734,1036,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11293,"2","2004","10",1692,1681,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11,"NA","2","NA","2","1","1","2","3","1","2","1","4","NA","1","NA","2","2","2","2","1","2","2","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",11339,"2","2004","15",0,-5,0,0,,,,,,0,0,0,0,0,0,,0,4,0,1,"NA","2","2","2","1","1","1","1","1","1","1","3","NA","1","NA","2","2","1","2","3","1","2","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",11345,"2","2004","25",1936,1932,0,0,,,,,,0,0,0,0,33,0,,0,0,0,4,"2","2","NA","1","1","1","1","1","3","1","1","4","NA","1","NA","2","1","2","2","4","2","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11400,"2","2004","10",1789,1780,0,0,,,,,,0,0,0,0,0,0,,0,3,0,6,"NA","2","NA","2","2","1","1","1","3","1","2","3","NA","2","3","2","1","2","2","4","3","5","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11412,"2","2004","15",1456,1453,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"NA","1","2","1","1","1","1","1","1","1","1","6","NA","2","2","2","1","1","2","1","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11416,"2","2004","10",1663,1623,0,0,,,,,,0,0,0,0,0,0,,0,40,0,0,"2","2","NA","2","1","1","1","1","2","3","3","3","NA","2","NA","1","1","2","2","1","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11450,"2","2004","25",1802,1801,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"2","2","NA","1","1","1","1","1","1","1","2","4","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",11473,"2","2004","25",1506,1491,0,0,,,,,,0,0,0,0,0,0,,0,0,0,15,"2","2","NA","2","1","2","1","1","2","1","1","2","NA","3","2","2","2","2","2","1","4","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11492,"3","2004","15",5033,5027,0,0,,,,,,0,0,0,614,1847,0,,0,1,0,6,"2","2","2","1","1","1","1","1","1","1","1","3","NA","NA","1","1","1","2","2","3","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11504,"2","2004","15",1705,1696,0,0,,,,,,0,0,0,0,0,0,,0,9,0,0,"2","2","NA","1","2","2","1","1","1","1","1","2","NA","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11555,"1","2004","15",1655,1653,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","2","1","2","3","NA","2","1","2","2","1","2","1","2","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11616,"2","2004","20",1531,1290,0,0,,,,,,0,0,0,0,0,0,,0,0,0,241,"2","2","2","2","2","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","4","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11694,"1","2004","15",1071,840,0,0,,,,,,0,0,0,0,0,0,,0,232,0,0,"NA","2","NA","1","1","1","1","1","2","1","1","1","NA","3","NA","1","1","2","1","4","1","2","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11731,"2","2004","20",2008,1813,0,0,,,,,,0,0,0,0,184,0,,0,0,0,195,"NA","2","NA","2","2","1","1","1","NA","2","2","4","NA","1","NA","2","1","1","2","4","3","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11806,"3","2004","30",1477,1470,0,0,,,,,,0,0,0,0,0,0,,0,8,0,0,"2","2","NA","2","1","1","1","1","2","1","2","4","NA","2","NA","2","1","2","1","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11839,"1","2004","31",1153,1048,0,0,,,,,,0,0,0,0,0,0,,0,2,0,103,"NA","1","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","2","1","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11910,"2","2004","10",4039,3824,0,0,,,,,,0,0,0,2609,0,0,,0,35,0,179,"2","1","NA","2","1","1","1","1","1","1","1","3","NA","2","NA","1","1","1","2","3","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11925,"2","2004","10",1546,1304,0,0,,,,,,0,0,0,0,0,0,,0,242,0,0,"2","2","NA","1","1","1","1","1","1","2","1","3","NA","3","NA","2","2","1","1","1","1","2","1","2","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11932,"2","2004","10",2714,2446,0,0,,,,,,0,0,0,0,0,0,,0,268,0,0,"NA","1","2","1","1","1","1","1","1","1","2","3","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11934,"2","2004","30",776,764,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11,"NA","2","NA","2","1","1","1","1","1","1","2","4","NA","2","2","2","1","2","2","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11958,"2","2004","25",0,-159,0,0,,,,,,0,0,0,0,0,0,,0,159,0,0,"NA","2","2","2","1","1","1","1","2","1","3","4","NA","1","NA","2","1","1","2","4","1","5","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",11976,"2","2004","15",2157,1458,0,0,,,,,,0,0,0,0,0,0,,0,12,294,393,"NA","2","2","2","1","1","1","1","1","1","1","3","NA","2","3","2","1","2","2","4","1","2","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",12005,"2","2004","30",12741,12658,0,0,,,,,,0,0,0,0,0,0,,0,0,57,27,"NA","2","NA","2","1","1","1","1","3","1","2","4","NA","2","NA","2","2","1","2","4","1","3","2","2","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12039,"3","2004","15",0,-743,0,0,,,,,,0,0,0,0,0,0,,0,743,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","4","NA","1","2","2","1","2","2","2","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12045,"2","2004","10",949,944,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","2","2","1","1","1","1","1","2","4","NA","2","2","2","1","2","2","4","2","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12095,"3","2004","20",0,-6,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"2","1","2","2","1","2","1","1","1","1","1","2","NA","1","NA","2","1","1","1","4","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12101,"2","2004","15",1539,1537,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"2","2","NA","2","1","1","1","1","3","1","2","4","NA","1","2","2","1","1","2","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12150,"3","2004","20",6434,5620,0,0,,,,,,0,0,0,0,0,0,,0,813,0,0,"NA","1","2","1","1","1","1","1","1","1","1","4","NA","2","2","2","1","1","2","4","1","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12196,"3","2004","10",0,-2,0,0,,,,,,0,0,0,0,0,0,,0,0,2,0,"NA","NA","NA","2","1","1","1","1","2","1","1","5","NA","2","2","2","1","2","2","4","1","3","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",12198,"2","2004","15",839,838,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"NA","NA","2","2","2","2","1","1","2","1","1","4","NA","3","1","2","1","2","2","NA","3","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12232,"2","2004","10",1388,1364,0,0,,,,,,0,0,0,0,0,0,,0,24,0,0,"NA","1","NA","1","1","1","1","1","1","1","2","6","NA","3","NA","2","1","2","2","4","1","5","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12241,"2","2004","15",0,-770,0,0,,,,,,0,0,0,0,0,0,,0,0,0,770,"2","2","2","2","1","1","2","1","2","1","3","1","NA","2","NA","1","1","1","2","4","1","1","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12254,"2","2004","10",9257,5830,0,0,,,,,,0,0,0,0,0,0,,0,17,0,3410,"NA","2","NA","2","1","1","1","1","1","1","1","3","NA","2","NA","2","1","2","2","1","1","5","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12390,"3","2004","15",2310,2302,0,0,,,,,,0,0,0,0,0,0,,0,8,0,0,"NA","2","NA","2","1","1","1","1","2","1","NA","3","NA","2","NA","2","2","1","2","3","4","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12405,"2","2004","15",2139,2127,0,0,,,,,,0,0,0,0,0,0,,0,12,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","4","NA","1","NA","2","1","1","2","3","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12406,"2","2004","30",1537,1535,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","2","2","2","1","1","1","1","3","1","1","4","NA","2","3","2","2","1","2","4","2","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12432,"1","2004","15",3457,3439,0,0,,,,,,0,0,0,0,173,0,,0,0,0,17,"2","1","NA","1","2","1","1","1","1","1","1","4","NA","2","2","2","2","2","2","1","1","2","2","1","NA","NA","NA","2","2","1",1,,,,,,
"2004","EE",12484,"2","2004","20",1574,1573,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"2","2","NA","2","1","1","1","1","3","1","NA","3","NA","2","2","2","1","2","1","3","4","2","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",12494,"2","2004","30",0,-9698,0,0,,,,,,0,0,0,0,0,0,,0,694,0,9004,"2","2","NA","1","1","1","1","1","3","1","3","4","NA","2","NA","2","1","2","1","1","1","6","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",12554,"2","2004","15",1418,1418,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"1","2","NA","1","1","1","1","1","2","1","1","2","NA","3","NA","2","2","1","2","1","1","4","2","2","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12628,"3","2004","25",2628,1275,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1353,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,,,,,,
"2004","EE",12717,"2","2004","15",0,-15,0,0,,,,,,0,0,0,0,0,0,,0,0,0,15,"NA","1","2","2","1","1","1","1","3","1","3","2","NA","2","NA","2","1","2","2","NA","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12767,"2","2004","40",2204,2011,0,0,,,,,,0,0,0,0,0,0,,0,3,0,189,"2","2","NA","1","2","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12832,"2","2004","30",978,902,0,0,,,,,,0,0,0,0,0,0,,0,5,0,71,"NA","2","NA","1","1","1","1","1","1","3","1","3","NA","1","2","2","1","2","2","4","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12834,"1","2004","15",0,-1,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"2","2","NA","1","1","1","1","1","2","2","2","3","NA","2","1","2","1","2","2","4","1","4","2","2","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12835,"2","2004","15",6905,2640,0,0,,,,,,0,0,0,0,0,0,,0,401,0,3864,"2","2","2","1","1","1","1","1","1","1","1","5","NA","2","2","2","2","2","2","3","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12846,"3","2004","15",7277,4892,0,0,,,,,,0,0,0,1605,0,0,,0,2385,0,0,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","4","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12862,"3","2004","20",9097,7390,75,75,,,,,,75,0,0,0,0,2,,0,1708,0,0,"NA","2","NA","2","2","1","1","1","2","1","3","3","NA","1","NA","2","1","1","2","4","1","2","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12897,"2","2004","15",0,-11,0,0,,,,,,0,0,0,0,0,0,,0,11,0,0,"NA","2","NA","1","1","NA","1","1","1","1","1","4","NA","2","2","2","2","1","2","3","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12979,"1","2004","60",9296,5399,0,0,,,,,,0,0,0,0,0,0,,0,3896,0,0,"NA","2","NA","2","1","2","1","1","2","1","NA","4","NA","1","NA","2","2","2","2","2","1","4","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",12982,"2","2004","15",2414,1704,0,0,,,,,,0,0,0,0,0,0,,0,7,0,704,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,,,,,,
"2004","EE",13006,"1","2004","30",2970,2284,0,0,,,,,,0,0,0,0,0,0,,0,0,0,686,"NA","2","2","1","1","1","1","1","1","1","1","5","NA","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13118,"3","2004","22",2596,2587,0,0,,,,,,0,0,0,0,0,0,,0,2,0,6,"NA","2","2","2","1","1","1","1","3","1","2","3","NA","2","3","2","2","2","2","4","1","6","2","1","NA","NA","NA","2","2","1",1,,,,,,
"2004","EE",13160,"2","2004","7",1107,1104,0,0,,,,,,0,0,0,0,0,0,,0,3,0,0,"2","1","2","2","1","1","1","1","1","1","2","3","NA","1","NA","2","2","2","1","4","1","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13178,"2","2004","15",0,-6,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","2","1","1","3","3","1","2","1","3","NA","1","NA","2","1","2","1","4","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13192,"2","2004","20",0,-12,0,0,,,,,,0,0,0,0,0,0,,0,12,0,0,"2","2","2","2","1","1","1","1","2","1","2","4","NA","2","NA","2","2","1","2","1","1","5","2","1","NA","NA","NA","2","1","1",1,,,,,,
"2004","EE",13213,"2","2004","20",4371,4360,0,0,,,,,,0,0,0,0,0,0,,0,11,0,0,"2","2","NA","2","1","1","1","1","1","1","1","4","NA","2","2","2","2","1","2","1","1","2","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",13236,"2","2004","20",997,941,0,0,,,,,,0,0,163,0,0,1,,0,0,0,56,"NA","2","NA","2","1","1","1","1","2","1","1","6","NA","2","NA","2","2","2","2","NA","1","3","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13309,"2","2004","20",4171,4024,0,0,,,,,,0,0,0,0,0,0,,0,0,0,147,"NA","1","NA","1","2","1","1","1","2","1","1","3","NA","1","NA","2","1","1","2","4","1","1","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13316,"2","2004","15",1002,976,0,0,,,,,,0,0,0,0,0,0,,0,25,0,0,"NA","2","NA","2","1","1","1","2","1","1","1","4","NA","3","NA","2","2","2","2","NA","1","2","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13351,"3","2004","10",1720,1718,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","NA","NA","2","1","1","1","1","2","1","NA","3","NA","3","NA","2","1","2","2","4","1","2","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13376,"2","2004","15",1400,1095,0,0,,,,,,0,0,0,0,0,0,,0,305,0,0,"NA","2","NA","1","2","1","1","1","1","1","1","3","NA","3","NA","2","1","1","2","4","1","3","1","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",13394,"2","2004","20",1413,1404,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9,"NA","2","NA","2","1","1","1","1","3","1","1","4","NA","2","NA","2","1","2","2","4","4","3","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",13412,"2","2004","15",1657,-1040,0,0,,,,,,0,0,0,0,0,0,,0,144,0,2553,"2","2","NA","2","2","1","1","1","2","1","NA","3","NA","2","NA","2","2","2","2","4","1","4","1","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13419,"2","2004","15",1082,193,0,0,,,,,,0,0,0,0,0,0,,0,0,0,889,"2","2","2","1","1","1","1","1","2","1","1","6","NA","3","2","2","1","1","2","1","1","4","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13433,"2","2004","20",23788,20406,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3382,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,,,,,,
"2004","EE",13452,"3","2004","26",0,-284,0,0,,,,,,0,0,0,0,0,0,,0,0,0,284,"NA","1","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","1","4","1","2","1","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",13487,"2","2004","20",0,-1265,0,0,,,,,,0,0,0,0,0,0,,0,9,0,1256,"2","2","NA","2","2","1","1","1","2","1","1","2","NA","2","2","2","2","2","2","4","1","1","2","1","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",13492,"3","2004","10",1722,1717,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"2","2","2","2","1","1","1","1","1","1","1","2","NA","2","NA","2","2","1","2","3","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13566,"1","2004","40",0,-24,0,0,,,,,,0,0,0,0,0,0,,0,24,0,0,"2","1","NA","1","1","1","1","1","2","1","3","5","NA","1","NA","2","2","1","2","4","2","3","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13591,"2","2004","20",16998,15303,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1694,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,,,,,,
"2004","EE",13621,"1","2004","15",0,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"NA","1","NA","1","1","1","1","1","2","1","3","5","NA","1","NA","2","1","2","1","1","1","2","1","2","NA","NA","NA","1","2","1",1,,,,,,
"2004","EE",13663,"2","2004","20",4738,4095,0,0,,,,,,0,0,0,0,0,0,,0,71,0,572,"NA","2","2","1","2","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","4","1","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","EE",13669,"2","2004","10",2465,-351,0,0,,,,,,0,0,0,0,0,0,,0,2816,0,0,"NA","1","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","1","2","4","1","2","2","1","NA","NA","NA","1","1","1",1,,,,,,
