"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","EE",576502,102.21038961039,"2",1961,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",51,51,57650,"1","2","0","100"
"2013","EE",576551,102.21038961039,"2",1954,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59,58,57655,"1","0","0","0"
"2013","EE",576552,102.21038961039,"2",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,57655,"99","0","0","0"
"2013","EE",576681,102.21038961039,"4",1943,"2","1","4","1","NA","2","NA","NA","NA","0","NA","NA",69,69,57668,"0.75","2","0","0"
"2013","EE",576682,102.21038961039,"3",1947,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",65,65,57668,"0.5","2","0","10"
"2013","EE",576771,102.21038961039,"1",1973,"1","1","4","1","11","5","NA","NA","0","NA","NA","NA",39,39,57677,"1","2","0","0"
"2013","EE",576772,102.21038961039,"2",1940,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",73,72,57677,"1","0","0","110"
"2013","EE",577071,102.21038961039,"1",1982,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",30,30,57707,"1","0","0","0"
"2013","EE",577072,102.21038961039,"3",1986,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",26,26,57707,"1","0","0","0"
"2013","EE",577081,102.21038961039,"4",1984,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",28,28,57708,"99","2","0","0"
"2013","EE",577082,102.21038961039,"2",1946,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",66,66,57708,"1","0","0","0"
"2013","EE",577191,102.21038961039,"4",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",57,56,57719,"1","0","0","0"
"2013","EE",577192,102.21038961039,"4",1948,"1","1","1","1","11","2","NA","0","NA","NA","NA","NA",64,64,57719,"0.9583333333","0","0","0"
"2013","EE",577251,102.21038961039,"2",1946,"1","1","3","1","11","5","NA","NA","0","NA","NA","NA",66,66,57725,"0.75","2","0","0"
"2013","EE",577252,102.21038961039,"4",1945,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",67,67,57725,"1","0","0","100"
"2013","EE",577441,102.21038961039,"1",1975,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",37,37,57744,"0.5","2","0","0"
"2013","EE",577442,102.21038961039,"1",2009,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",3,3,57744,"99","0","0","0"
"2013","EE",577531,102.21038961039,"3",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",56,56,57753,"0.5","2","0","100"
"2013","EE",577532,102.21038961039,"3",1949,"1","1","3","4","11","2","40","NA","NA","NA","NA","NA",64,63,57753,"99","0","0","0"
"2013","EE",577631,102.21038961039,"2",1972,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",40,40,57763,"0","2","0","0"
"2013","EE",577632,102.21038961039,"1",1979,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",33,33,57763,"0.5","0","0","0"
"2013","EE",577811,102.21038961039,"2",1980,"1","1","3","1","11","NA","NA","NA","NA","0","NA","0",32,32,57781,"1","0","0","100"
"2013","EE",577812,102.21038961039,"1",1982,"2","1","3","4","NA","5","NA","NA","NA","NA","NA","NA",30,30,57781,"1","0","0","0"
"2013","EE",577941,102.21038961039,"4",1981,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",31,31,57794,"0.6111111111","0","0","0"
"2013","EE",577942,102.21038961039,"3",1989,"2","2","4","1","11","2","NA","NA","NA","NA","NA","NA",23,23,57794,"1","0","1","100"
"2013","EE",578131,102.21038961039,"3",1956,"1","1","4","1","NA","NA","40","NA","NA","NA","NA","NA",56,56,57813,"1","1","0","0"
"2013","EE",578132,102.21038961039,"2",1984,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",28,28,57813,"0.7182539683","0","0","100"
"2013","EE",578491,102.21038961039,"4",1934,"2","1","1","1","NA","2","0","25","NA","NA","NA","NA",78,78,57849,"0.0416666667","0","0","111"
"2013","EE",578492,102.21038961039,"3",1933,"1","1","2","4","NA","2","NA","NA","0","NA","NA","NA",80,79,57849,"0.7083333333","0","0","0"
"2013","EE",578621,102.21038961039,"2",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",51,51,57862,"1","0","0","0"
"2013","EE",578622,102.21038961039,"3",1963,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",49,49,57862,"0.3333333333","0","0","101"
"2013","EE",578851,102.21038961039,"3",1961,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",51,51,57885,"0.6666666667","2","0","111"
"2013","EE",578852,102.21038961039,"3",1984,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",28,28,57885,"0.546546199","2","0","100"
"2013","EE",579051,102.21038961039,"3",1950,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",62,62,57905,"0","2","0","0"
"2013","EE",579052,102.21038961039,"4",1941,"1","1","1","1","NA","2","NA","NA","NA","NA","0","NA",71,71,57905,"0.7142857143","1","0","0"
"2013","EE",579121,102.21038961039,"3",1962,"2","1","1","1","NA","2","NA","24","NA","NA","NA","0",50,50,57912,"1","0","0","101"
"2013","EE",579122,102.21038961039,"4",1960,"1","1","3","1","NA","2","30","NA","NA","NA","NA","NA",53,52,57912,"1","2","0","0"
"2013","EE",579261,102.21038961039,"2",1981,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",32,31,57926,"99","1","0","0"
"2013","EE",579262,102.21038961039,"2",1981,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",31,31,57926,"1","0","0","0"
"2013","EE",579391,102.21038961039,"2",1980,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",33,32,57939,"0.125","0","0","100"
"2013","EE",579392,102.21038961039,"3",1987,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",25,25,57939,"99","0","0","10"
"2013","EE",579881,102.21038961039,"1",1992,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20,20,57988,"0.3333333333","2","1","110"
"2013","EE",579882,102.21038961039,"2",1989,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23,23,57988,"1","1","0","0"
"2013","EE",580171,102.21038961039,"3",1944,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",69,68,58017,"0.5","2","0","111"
"2013","EE",580172,102.21038961039,"1",1945,"1","2","1","4","NA","2","NA","NA","NA","NA","NA","NA",67,67,58017,"1","0","0","0"
"2013","EE",580351,102.21038961039,"2",1985,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",28,27,58035,"0.75","1","0","111"
"2013","EE",580352,102.21038961039,"3",1984,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",29,28,58035,"1","2","0","0"
"2013","EE",580511,102.21038961039,"3",1932,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",80,80,58051,"0.5856631954","1","0","0"
"2013","EE",580512,102.21038961039,"4",1932,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,58051,"99","0","0","0"
"2013","EE",580831,102.21038961039,"1",1961,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",51,51,58083,"99","0","0","100"
"2013","EE",580832,102.21038961039,"3",1960,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",53,52,58083,"1","0","0","0"
"2013","EE",581141,102.21038961039,"1",1943,"1","1","3","1","11","2","NA","NA","NA","NA","NA","10",69,69,58114,"1","0","0","0"
"2013","EE",581142,102.21038961039,"3",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",74,74,58114,"0.9189965288","2","0","0"
"2013","EE",581161,102.21038961039,"1",1933,"2","1","2","1","11","5","NA","NA","NA","NA","NA","NA",79,79,58116,"1","2","0","0"
"2013","EE",581162,102.21038961039,"1",1968,"1","1","1","1","11","2","NA","0","NA","NA","NA","0",45,44,58116,"0","0","0","10"
"2013","EE",581201,102.21038961039,"1",1981,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",31,31,58120,"1","0","0","0"
"2013","EE",581202,102.21038961039,"4",1974,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",38,38,58120,"0.5277777778","0","0","0"
"2013","EE",581261,102.21038961039,"4",1981,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",32,31,58126,"99","0","1","0"
"2013","EE",581262,102.21038961039,"4",1987,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",25,25,58126,"0.75","0","0","10"
"2013","EE",581361,102.21038961039,"1",1956,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",56,56,58136,"0.5","0","0","100"
"2013","EE",581362,102.21038961039,"2",1948,"1","1","1","1","11","NA","NA","25","NA","NA","NA","NA",64,64,58136,"99","0","0","0"
"2013","EE",581641,102.21038961039,"2",1953,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59,59,58164,"0.7380952381","2","1","0"
"2013","EE",581642,102.21038961039,"1",1953,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",59,59,58164,"0.5","0","0","100"
"2013","EE",582621,102.21038961039,"3",1969,"1","1","1","1","11","2","0","NA","NA","0","NA","NA",44,43,58262,"1","0","0","0"
"2013","EE",582622,102.21038961039,"2",1965,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",48,47,58262,"99","0","0","100"
"2013","EE",582671,102.21038961039,"2",1988,"2","1","4","1","11","2","20","NA","NA","0","0","0",24,24,58267,"99","0","0","100"
"2013","EE",582672,102.21038961039,"1",1984,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",28,28,58267,"99","0","0","0"
"2013","EE",582911,102.21038961039,"2",1967,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",45,45,58291,"1","0","0","0"
"2013","EE",582912,102.21038961039,"3",1959,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",53,53,58291,"99","0","0","0"
"2013","EE",583131,102.21038961039,"4",1940,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",72,72,58313,"99","0","0","0"
"2013","EE",583132,102.21038961039,"4",1936,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",76,76,58313,"1","0","0","0"
"2013","EE",583171,102.21038961039,"2",1988,"1","1","4","1","NA","2","0","NA","NA","NA","NA","NA",25,24,58317,"0.5","0","0","0"
"2013","EE",583172,102.21038961039,"1",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",57,56,58317,"0.1904761905","1","0","1"
"2013","EE",583201,102.21038961039,"1",1938,"1","1","1","4","11","2","NA","NA","NA","NA","0","0",75,74,58320,"0.5370022717","0","0","0"
"2013","EE",583202,102.21038961039,"3",1932,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",80,80,58320,"0.5856631954","0","0","100"
"2013","EE",583701,102.21038961039,"1",1950,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",62,62,58370,"99","1","0","0"
"2013","EE",583702,102.21038961039,"2",1990,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",23,22,58370,"99","0","0","0"
"2013","EE",583801,102.21038961039,"3",1974,"1","1","4","1","11","NA","40","NA","NA","0","NA","NA",38,38,58380,"0.9583333333","0","0","100"
"2013","EE",583802,102.21038961039,"4",1972,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",40,40,58380,"99","0","0","0"
"2013","EE",584141,102.21038961039,"1",1935,"1","1","4","4","NA","2","NA","NA","NA","NA","NA","1",77,77,58414,"99","0","0","110"
"2013","EE",584142,102.21038961039,"3",1939,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",73,73,58414,"1","0","0","0"
"2013","EE",584161,102.21038961039,"4",1987,"2","1","4","1","11","2","NA","NA","NA","0","NA","3",25,25,58416,"0.3333333333","0","0","1"
"2013","EE",584162,102.21038961039,"4",1977,"1","1","1","4","14","NA","NA","NA","5","NA","NA","NA",36,35,58416,"99","0","0","0"
"2013","EE",584171,102.21038961039,"4",1945,"2","1","1","1","11","2","0","NA","NA","NA","NA","NA",68,67,58417,"0.5","2","0","0"
"2013","EE",584172,102.21038961039,"1",1942,"1","1","4","4","NA","2","NA","NA","NA","NA","0","NA",70,70,58417,"99","2","0","110"
"2013","EE",584211,102.21038961039,"3",1950,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",62,62,58421,"0.7916666667","2","0","0"
"2013","EE",584212,102.21038961039,"2",1948,"2","1","4","1","NA","NA","NA","NA","NA","NA","0","NA",64,64,58421,"0.75","0","0","111"
"2013","EE",584261,102.21038961039,"4",1947,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",65,65,58426,"1","0","0","0"
"2013","EE",584262,102.21038961039,"1",1940,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",72,72,58426,"0","0","0","0"
"2013","EE",584411,102.21038961039,"2",1952,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",61,60,58441,"1","2","0","10"
"2013","EE",584412,102.21038961039,"3",1956,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",56,56,58441,"1","2","1","0"
"2013","EE",584481,102.21038961039,"3",1967,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",46,45,58448,"99","2","0","0"
"2013","EE",584482,102.21038961039,"1",1959,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",53,53,58448,"1","0","0","101"
"2013","EE",584671,102.21038961039,"2",1951,"2","1","4","1","11","2","0","NA","NA","NA","0","3",61,61,58467,"0","2","0","1"
"2013","EE",584672,102.21038961039,"4",1981,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",32,31,58467,"0.7380952381","0","0","0"
"2013","EE",584681,102.21038961039,"3",1949,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",64,63,58468,"1","2","0","0"
"2013","EE",584682,102.21038961039,"3",1949,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",63,63,58468,"0.8333333333","0","0","100"
"2013","EE",585361,102.21038961039,"4",1972,"2","2","2","4","11","2","NA","NA","NA","NA","NA","NA",40,40,58536,"1","0","0","0"
"2013","EE",585362,102.21038961039,"2",1999,"2","1","2","1","14","2","NA","NA","0","NA","NA","NA",13,13,58536,"0.5","0","0","0"
"2013","EE",585571,102.21038961039,"2",1955,"2","1","1","4","11","2","NA","NA","7","NA","NA","0",57,57,58557,"99","0","0","10"
"2013","EE",585572,102.21038961039,"2",1988,"2","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA",24,24,58557,"1","2","0","0"
"2013","EE",585641,102.21038961039,"2",1973,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",39,39,58564,"0.9583333333","2","0","0"
"2013","EE",585642,102.21038961039,"1",1971,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",41,41,58564,"1","0","0","100"
"2013","EE",585701,102.21038961039,"2",1948,"2","1","3","1","NA","NA","NA","NA","0","0","NA","6",64,64,58570,"0.8333333333","2","0","0"
"2013","EE",585702,102.21038961039,"2",1950,"1","1","1","1","11","2","NA","NA","NA","0","NA","0",62,62,58570,"1","0","0","0"
"2013","EE",586051,102.21038961039,"2",1966,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",46,46,58605,"0.5","0","0","100"
"2013","EE",586052,102.21038961039,"3",1986,"2","1","1","4","11","NA","NA","21","0","NA","NA","NA",27,26,58605,"0.7976190476","2","0","101"
"2013","EE",586631,102.21038961039,"4",1932,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",80,80,58663,"1","0","0","0"
"2013","EE",586632,102.21038961039,"3",1947,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",65,65,58663,"0.5","0","0","0"
"2013","EE",586891,102.21038961039,"4",1973,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",40,39,58689,"0.7083333333","0","1","0"
"2013","EE",586892,102.21038961039,"2",1978,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",34,34,58689,"0.5","2","0","0"
"2013","EE",587031,102.21038961039,"2",1934,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",78,78,58703,"1","2","0","0"
"2013","EE",587032,102.21038961039,"1",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",73,73,58703,"1","0","0","0"
"2013","EE",587051,102.21038961039,"4",1946,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",66,66,58705,"1","0","0","0"
"2013","EE",587052,102.21038961039,"2",1940,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",73,72,58705,"0.6833333333","0","0","0"
"2013","EE",587261,102.21038961039,"1",1973,"1","1","1","1","11","2","NA","NA","NA","NA","0","0",39,39,58726,"1","0","0","0"
"2013","EE",587262,102.21038961039,"2",1939,"2","1","2","4","11","2","NA","NA","NA","NA","NA","NA",73,73,58726,"1","0","0","0"
"2013","EE",587621,102.21038961039,"3",1966,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",47,46,58762,"99","2","0","0"
"2013","EE",587622,102.21038961039,"4",1986,"2","1","1","4","11","5","NA","NA","NA","0","NA","NA",26,26,58762,"1","1","0","0"
"2013","EE",587831,102.21038961039,"4",1957,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",55,55,58783,"1","1","0","100"
"2013","EE",587832,102.21038961039,"3",1955,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",57,57,58783,"99","0","0","0"
"2013","EE",588121,102.21038961039,"1",1963,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",49,49,58812,"0.6666666667","0","0","0"
"2013","EE",588122,102.21038961039,"1",1988,"2","1","4","1","11","2","NA","27","NA","0","NA","NA",24,24,58812,"99","2","0","0"
"2013","EE",588451,102.21038961039,"1",1987,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",25,25,58845,"99","0","0","0"
"2013","EE",588452,102.21038961039,"2",1984,"2","1","3","1","11","2","NA","NA","8","NA","NA","NA",28,28,58845,"0.4539534402","0","0","0"
"2013","EE",588531,102.21038961039,"2",1947,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",66,65,58853,"1","0","0","0"
"2013","EE",588532,102.21038961039,"2",1940,"1","1","3","4","11","5","NA","NA","NA","NA","NA","NA",72,72,58853,"0","0","0","0"
"2013","EE",588751,102.21038961039,"4",1988,"1","1","4","4","11","2","NA","25","NA","NA","NA","NA",25,24,58875,"1","0","0","0"
"2013","EE",588752,102.21038961039,"2",1986,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",26,26,58875,"0.7172619048","0","0","0"
"2013","EE",588961,102.21038961039,"4",1946,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",66,66,58896,"0.6979640248","0","0","0"
"2013","EE",588962,102.21038961039,"1",1939,"1","1","1","1","11","5","NA","NA","NA","NA","0","NA",73,73,58896,"0.5357142857","0","1","0"
"2013","EE",589281,102.21038961039,"3",1935,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,58928,"0.5","2","0","100"
"2013","EE",589282,102.21038961039,"2",1933,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","0",79,79,58928,"1","0","0","0"
"2013","EE",589761,102.21038961039,"1",1951,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",61,61,58976,"1","2","0","0"
"2013","EE",589762,102.21038961039,"4",1954,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59,58,58976,"0.6666666667","2","1","100"
"2013","EE",589881,102.21038961039,"3",1946,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",67,66,58988,"0.9837993058","0","0","0"
"2013","EE",589882,102.21038961039,"3",1948,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",65,64,58988,"99","0","0","0"
"2013","EE",589931,102.21038961039,"3",1989,"1","1","1","1","11","2","NA","25","0","NA","NA","NA",23,23,58993,"0.5865079365","0","0","0"
"2013","EE",589932,102.21038961039,"2",1963,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",50,49,58993,"99","2","0","0"
"2013","EE",590081,102.21038961039,"3",1973,"1","1","4","1","11","2","NA","NA","0","0","0","NA",39,39,59008,"0.5","0","0","0"
"2013","EE",590082,102.21038961039,"2",1983,"2","1","1","1","11","5","0","NA","NA","NA","NA","NA",29,29,59008,"0.2777777778","0","0","0"
"2013","EE",590161,102.21038961039,"3",1932,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,59016,"0.6666666667","0","0","0"
"2013","EE",590162,102.21038961039,"4",1932,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",80,80,59016,"0.5","0","0","0"
"2013","EE",590271,102.21038961039,"1",1974,"2","1","4","4","11","NA","NA","NA","NA","0","NA","NA",39,38,59027,"99","2","0","100"
"2013","EE",590272,102.21038961039,"4",1995,"2","1","1","1","11","5","0","NA","NA","NA","NA","NA",17,17,59027,"0.5052121492","0","0","0"
"2013","EE",590641,102.21038961039,"2",1987,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",26,25,59064,"99","0","0","10"
"2013","EE",590642,102.21038961039,"2",1986,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",26,26,59064,"99","0","0","111"
"2013","EE",590911,102.21038961039,"1",1958,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",54,54,59091,"1","0","0","0"
"2013","EE",590912,102.21038961039,"3",1946,"1","1","2","4","11","5","NA","NA","0","NA","NA","NA",67,66,59091,"99","2","0","0"
"2013","EE",591001,102.21038961039,"2",1948,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",65,64,59100,"1","1","0","0"
"2013","EE",591002,102.21038961039,"3",1956,"2","1","1","1","NA","2","NA","30","NA","NA","0","NA",57,56,59100,"0.2857142857","0","0","0"
"2013","EE",591161,102.21038961039,"1",1948,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",64,64,59116,"0.9571428571","1","0","0"
"2013","EE",591162,102.21038961039,"2",1946,"1","1","1","1","11","2","45","NA","NA","NA","0","NA",66,66,59116,"1","0","0","101"
"2013","EE",591231,102.21038961039,"1",1932,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",80,80,59123,"1","2","0","0"
"2013","EE",591232,102.21038961039,"2",1932,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",80,80,59123,"0.8392857143","2","0","0"
"2013","EE",591471,102.21038961039,"4",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",78,77,59147,"1","0","0","111"
"2013","EE",591472,102.21038961039,"1",1932,"1","1","4","1","11","2","NA","NA","10","NA","NA","NA",80,80,59147,"0.2083333333","0","0","0"
"2013","EE",592011,102.21038961039,"1",1966,"1","1","4","1","11","2","NA","NA","0","0","NA","NA",46,46,59201,"99","0","0","0"
"2013","EE",592012,102.21038961039,"1",1942,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","0",70,70,59201,"1","2","0","0"
"2013","EE",592241,102.21038961039,"3",1953,"1","1","1","1","11","2","40","NA","NA","NA","NA","NA",59,59,59224,"99","0","1","0"
"2013","EE",592242,102.21038961039,"4",1932,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",80,80,59224,"1","2","0","100"
"2013","EE",592751,102.21038961039,"3",1955,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",57,57,59275,"1","0","0","0"
"2013","EE",592752,102.21038961039,"4",1955,"2","1","4","1","11","2","20","NA","NA","NA","NA","NA",57,57,59275,"99","0","0","0"
"2013","EE",592911,102.21038961039,"1",1932,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",80,80,59291,"0.6380952381","0","0","0"
"2013","EE",592912,102.21038961039,"4",1948,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",64,64,59291,"0.3333333333","0","0","101"
"2013","EE",593131,102.21038961039,"2",1968,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",44,44,59313,"1","2","0","0"
"2013","EE",593132,102.21038961039,"1",1995,"1","1","3","1","11","5","NA","NA","0","NA","NA","NA",17,17,59313,"0","0","1","0"
"2013","EE",593161,102.21038961039,"3",1979,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",34,33,59316,"1","0","0","100"
"2013","EE",593162,102.21038961039,"3",1969,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",44,43,59316,"1","0","0","0"
"2013","EE",593531,102.21038961039,"2",1950,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",62,62,59353,"0","0","0","0"
"2013","EE",593532,102.21038961039,"1",1945,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",68,67,59353,"0.8803908769","0","1","0"
"2013","EE",593631,102.21038961039,"1",1958,"2","1","3","1","11","2","40","NA","NA","NA","NA","NA",54,54,59363,"1","0","0","10"
"2013","EE",593632,102.21038961039,"3",1968,"1","1","1","1","11","2","NA","30","NA","NA","NA","NA",44,44,59363,"1","0","0","0"
"2013","EE",593681,102.21038961039,"4",1958,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",54,54,59368,"1","2","0","0"
"2013","EE",593682,102.21038961039,"2",1959,"2","1","4","1","11","5","0","30","NA","NA","NA","NA",54,53,59368,"0.6111111111","0","0","0"
"2013","EE",593781,102.21038961039,"4",1958,"2","1","4","1","11","NA","NA","NA","0","0","0","NA",54,54,59378,"99","0","0","100"
"2013","EE",593782,102.21038961039,"2",1987,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",26,25,59378,"1","1","0","0"
"2013","EE",593891,102.21038961039,"2",1972,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","6",40,40,59389,"0.9166666667","0","0","0"
"2013","EE",593892,102.21038961039,"2",2003,"2","1","2","1","11","2","NA","NA","NA","0","NA","NA",9,9,59389,"0.6666666667","0","0","0"
"2013","EE",594091,102.21038961039,"4",1950,"2","1","3","1","11","2","NA","NA","NA","NA","20","NA",63,62,59409,"0.9226190476","0","0","100"
"2013","EE",594092,102.21038961039,"2",1949,"1","1","4","4","NA","5","NA","NA","NA","NA","NA","NA",64,63,59409,"0.5416666667","0","0","0"
"2013","EE",594251,102.21038961039,"3",1933,"1","1","1","1","11","2","50","NA","NA","NA","NA","NA",79,79,59425,"0.5","2","0","0"
"2013","EE",594252,102.21038961039,"4",1934,"2","1","1","1","11","NA","NA","30","NA","NA","NA","NA",78,78,59425,"0.5","0","0","0"
"2013","EE",594791,102.21038961039,"2",1969,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",44,43,59479,"0.8333333333","0","0","0"
"2013","EE",594792,102.21038961039,"2",2009,"2","1","4","1","NA","2","NA","NA","0","NA","NA","NA",3,3,59479,"99","2","0","100"
"2013","EE",594891,102.21038961039,"2",1986,"2","1","1","1","11","2","NA","NA","NA","0","0","NA",27,26,59489,"0.5","0","0","0"
"2013","EE",594892,102.21038961039,"3",1985,"1","1","4","1","11","2","NA","0","NA","NA","NA","NA",28,27,59489,"0.3333333333","0","0","100"
"2013","EE",595121,102.21038961039,"4",1960,"1","1","3","1","NA","2","NA","NA","0","NA","NA","NA",53,52,59512,"99","0","0","0"
"2013","EE",595122,102.21038961039,"1",1958,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",54,54,59512,"99","0","0","0"
"2013","EE",595291,102.21038961039,"1",1955,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",57,57,59529,"1","0","1","0"
"2013","EE",595292,102.21038961039,"4",1980,"1","1","1","4","11","2","NA","NA","NA","NA","0","2",32,32,59529,"1","0","0","0"
"2013","EE",595351,102.21038961039,"2",1992,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",21,20,59535,"0.5312728953","2","0","0"
