"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2009","EE",578872,117.726082578046,"1",1989,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",57887,19,"0","1","0","0",19
"2009","EE",579421,117.726082578046,"3",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",57942,48,"2","0.6666666667","1","0",49
"2009","EE",579422,117.726082578046,"4",1955,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",57942,53,"2","1","0","0",53
"2009","EE",579781,117.726082578046,"2",1952,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",57978,56,"2","1","0","0",56
"2009","EE",579782,117.726082578046,"2",1988,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",57978,20,"0","99","0","0",21
"2009","EE",579861,117.726082578046,"3",1961,"2","1","1","1","11","2","45","NA","NA","NA","NA","NA",57986,47,"0","1","0","100",48
"2009","EE",579862,117.726082578046,"3",1990,"1","1","4","1","11","2","40","NA","NA","0","NA","0",57986,18,"0","0.7033333333","0","0",18
"2009","EE",579951,117.726082578046,"3",1958,"2","1","1","4","11","1","NA","NA","NA","NA","NA","NA",57995,50,"2","99","1","0",50
"2009","EE",579952,117.726082578046,"4",1987,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",57995,21,"0","0","0","0",22
"2009","EE",580771,117.726082578046,"2",1967,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",58077,41,"0","0.7285714286","1","0",41
"2009","EE",580772,117.726082578046,"4",1989,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58077,19,"2","99","0","0",20
"2009","EE",581001,117.726082578046,"1",1956,"2","1","3","4","11","2","NA","25","NA","NA","NA","NA",58100,52,"2","0.8571428571","0","1",52
"2009","EE",581002,117.726082578046,"3",1928,"2","1","2","4","11","2","NA","NA","NA","0","NA","NA",58100,80,"0","0.5","0","0",80
"2009","EE",581201,117.726082578046,"4",1937,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",58120,71,"0","0.5277777778","1","0",71
"2009","EE",581202,117.726082578046,"4",1932,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",58120,76,"0","0.5","0","0",76
"2009","EE",581291,117.726082578046,"3",1933,"2","1","1","1","14","2","NA","NA","NA","NA","0","NA",58129,75,"0","0.4375","0","0",75
"2009","EE",581292,117.726082578046,"4",1930,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58129,78,"0","0.5","0","0",78
"2009","EE",581331,117.726082578046,"4",1945,"1","1","1","1","11","5","NA","NA","NA","NA","0","2",58133,63,"0","0.8571428571","0","0",63
"2009","EE",581332,117.726082578046,"1",1947,"2","1","4","1","NA","5","NA","0","NA","NA","0","NA",58133,61,"2","0","0","0",61
"2009","EE",581731,117.726082578046,"3",1928,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58173,80,"2","0.7976190476","0","0",80
"2009","EE",581732,117.726082578046,"1",1928,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",58173,80,"0","1","0","0",80
"2009","EE",582261,117.726082578046,"2",1955,"2","1","1","1","NA","2","0","NA","NA","NA","NA","NA",58226,53,"2","0.5","0","100",53
"2009","EE",582262,117.726082578046,"1",1948,"1","1","3","1","11","5","NA","NA","7","NA","NA","NA",58226,60,"0","1","0","0",60
"2009","EE",582761,117.726082578046,"2",1946,"2","1","3","4","NA","2","45","NA","NA","NA","NA","NA",58276,62,"0","99","1","0",63
"2009","EE",582762,117.726082578046,"1",1942,"1","1","1","1","11","NA","0","NA","NA","NA","NA","NA",58276,66,"2","0.5","0","100",66
"2009","EE",582881,117.726082578046,"1",1973,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",58288,35,"2","0.95","0","0",36
"2009","EE",582882,117.726082578046,"3",1950,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",58288,58,"0","0.5","1","0",58
"2009","EE",583201,117.726082578046,"3",1954,"1","1","1","1","11","2","NA","28","NA","NA","0","20",58320,54,"0","0.5","1","0",54
"2009","EE",583202,117.726082578046,"4",1928,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",58320,80,"2","1","0","100",80
"2009","EE",583511,117.726082578046,"3",1946,"1","1","1","4","11","2","NA","NA","NA","NA","0","NA",58351,62,"0","0","0","0",63
"2009","EE",583512,117.726082578046,"1",1947,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",58351,61,"0","1","0","10",61
"2009","EE",583911,117.726082578046,"2",1953,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",58391,55,"0","0.4404761905","0","100",55
"2009","EE",583912,117.726082578046,"4",1952,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58391,56,"0","0.7429283205","0","0",56
"2009","EE",584031,117.726082578046,"2",1939,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58403,69,"0","1","0","0",69
"2009","EE",584032,117.726082578046,"3",1939,"1","1","4","4","11","2","NA","NA","NA","NA","NA","0",58403,69,"0","99","1","0",69
"2009","EE",584271,117.726082578046,"2",1979,"2","1","2","4","11","NA","NA","NA","NA","NA","NA","NA",58427,29,"0","1","0","100",29
"2009","EE",584272,117.726082578046,"4",1976,"1","1","2","4","NA","2","NA","NA","NA","NA","NA","NA",58427,32,"2","0.9166666667","0","100",32
"2009","EE",584351,117.726082578046,"4",1969,"2","1","1","1","11","2","NA","NA","NA","10","NA","NA",58435,39,"0","1","0","0",39
"2009","EE",584352,117.726082578046,"1",1968,"1","1","1","4","11","2","NA","NA","NA","NA","NA","10",58435,40,"0","0.5","0","0",41
"2009","EE",584431,117.726082578046,"4",1929,"2","1","1","1","11","NA","NA","NA","NA","0","NA","6",58443,79,"0","1","0","0",79
"2009","EE",584432,117.726082578046,"1",1928,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58443,80,"0","99","0","0",80
"2009","EE",584671,117.726082578046,"1",1961,"2","1","1","1","11","3","NA","0","NA","NA","NA","NA",58467,47,"0","1","1","0",48
"2009","EE",584672,117.726082578046,"2",1990,"1","1","1","1","11","5","NA","NA","NA","NA","NA","1",58467,18,"1","1","0","0",18
"2009","EE",584961,117.726082578046,"3",1942,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58496,66,"0","1","0","0",67
"2009","EE",584962,117.726082578046,"1",1941,"2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",58496,67,"2","99","0","0",67
"2009","EE",585161,117.726082578046,"4",1931,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58516,77,"0","99","0","1",77
"2009","EE",585162,117.726082578046,"4",1930,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58516,78,"0","1","0","0",79
"2009","EE",585211,117.726082578046,"3",1932,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58521,76,"0","1","1","0",76
"2009","EE",585212,117.726082578046,"2",1939,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58521,69,"0","1","0","0",69
"2009","EE",585461,117.726082578046,"1",1928,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",58546,80,"2","1","0","0",80
"2009","EE",585462,117.726082578046,"2",1928,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58546,80,"0","1","0","100",80
"2009","EE",586181,117.726082578046,"3",1932,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",58618,76,"0","0.5","0","0",77
"2009","EE",586182,117.726082578046,"1",1930,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",58618,78,"0","99","0","0",78
"2009","EE",586241,117.726082578046,"3",1978,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58624,30,"0","1","0","100",30
"2009","EE",586242,117.726082578046,"1",1978,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",58624,30,"0","0.7291666667","0","0",31
"2009","EE",586731,117.726082578046,"4",1961,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58673,47,"2","99","0","0",47
"2009","EE",586732,117.726082578046,"3",1960,"1","1","4","4","NA","5","NA","28","0","NA","NA","NA",58673,48,"0","99","0","0",48
"2009","EE",587011,117.726082578046,"3",1934,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58701,74,"0","0.5","0","0",74
"2009","EE",587012,117.726082578046,"3",1935,"2","1","1","1","11","2","NA","0","NA","0","0","NA",58701,73,"0","0.5833333333","0","0",74
"2009","EE",587531,117.726082578046,"3",1976,"2","1","4","1","11","2","40","NA","NA","NA","NA","NA",58753,32,"0","1","0","0",32
"2009","EE",587532,117.726082578046,"3",1995,"2","1","4","4","11","2","40","0","NA","0","NA","NA",58753,13,"2","0.9444444444","0","0",13
"2009","EE",587781,117.726082578046,"2",1928,"1","1","1","4","11","NA","NA","NA","0","NA","NA","0",58778,80,"2","1","0","0",80
"2009","EE",587782,117.726082578046,"3",1930,"2","1","1","1","11","5","NA","0","NA","NA","NA","0",58778,78,"0","1","0","0",78
"2009","EE",587791,117.726082578046,"2",1953,"2","1","1","1","14","2","40","NA","NA","NA","NA","NA",58779,55,"0","99","0","0",56
"2009","EE",587792,117.726082578046,"1",1985,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58779,23,"0","1","0","0",23
"2009","EE",587861,117.726082578046,"4",1938,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58786,70,"0","1","0","101",70
"2009","EE",587862,117.726082578046,"3",1934,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58786,74,"0","0.3095238095","0","0",74
"2009","EE",587911,117.726082578046,"3",1945,"2","1","1","1","14","NA","NA","NA","NA","NA","NA","NA",58791,63,"2","0.9583333333","0","0",63
"2009","EE",587912,117.726082578046,"3",1977,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",58791,31,"0","99","0","110",31
"2009","EE",588041,117.726082578046,"2",1942,"2","2","4","1","11","NA","NA","NA","NA","NA","NA","0",58804,66,"0","99","0","0",67
"2009","EE",588042,117.726082578046,"2",1937,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",58804,71,"2","0.9690243986","0","0",71
"2009","EE",588451,117.726082578046,"3",1935,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",58845,73,"0","0.5","0","0",73
"2009","EE",588452,117.726082578046,"3",1936,"2","1","4","4","11","5","NA","NA","0","NA","NA","NA",58845,72,"0","1","0","0",72
"2009","EE",588931,117.726082578046,"1",1949,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58893,59,"0","99","0","0",59
"2009","EE",588932,117.726082578046,"3",1984,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58893,24,"0","0.5333333333","0","0",24
"2009","EE",588961,117.726082578046,"2",1935,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","4",58896,73,"2","0.75","0","0",73
"2009","EE",588962,117.726082578046,"1",1938,"2","1","1","1","11","2","45","NA","NA","NA","0","NA",58896,70,"2","0.7708333333","0","0",71
"2009","EE",589291,117.726082578046,"1",1947,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",58929,61,"0","0.125","0","0",61
"2009","EE",589292,117.726082578046,"1",1950,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",58929,58,"0","1","0","0",58
"2009","EE",589331,117.726082578046,"3",1939,"1","1","3","1","11","5","NA","NA","NA","NA","0","NA",58933,69,"0","0.7738095238","0","100",69
"2009","EE",589332,117.726082578046,"4",1930,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58933,78,"0","99","0","0",79
"2009","EE",589351,117.726082578046,"4",1966,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",58935,42,"0","0.75","0","111",42
"2009","EE",589352,117.726082578046,"2",1987,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58935,21,"0","0.0857142857","0","0",22
"2009","EE",589451,117.726082578046,"2",1950,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",58945,58,"0","99","1","0",59
"2009","EE",589452,117.726082578046,"1",1985,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",58945,23,"0","0.8333333333","0","0",24
"2009","EE",590221,117.726082578046,"3",1960,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59022,48,"0","1","0","0",49
"2009","EE",590222,117.726082578046,"1",1958,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",59022,50,"0","99","0","0",50
"2009","EE",590431,117.726082578046,"2",1968,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",59043,40,"0","0.6666666667","1","0",40
"2009","EE",590432,117.726082578046,"3",1995,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",59043,13,"0","1","0","0",13
"2009","EE",590471,117.726082578046,"2",1953,"2","1","2","1","11","2","NA","NA","NA","0","NA","NA",59047,55,"1","0.6666666667","0","100",55
"2009","EE",590472,117.726082578046,"3",1951,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",59047,57,"0","1","0","0",58
"2009","EE",590821,117.726082578046,"1",1951,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59082,57,"0","99","0","111",57
"2009","EE",590822,117.726082578046,"1",1954,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",59082,54,"0","1","0","100",54
"2009","EE",590941,117.726082578046,"3",1985,"1","1","1","1","11","2","NA","NA","NA","0","0","NA",59094,23,"2","99","0","0",24
"2009","EE",590942,117.726082578046,"4",1952,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",59094,56,"0","1","0","100",57
"2009","EE",590971,117.726082578046,"2",1946,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59097,62,"0","1","0","0",62
"2009","EE",590972,117.726082578046,"3",1945,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",59097,63,"0","99","0","0",64
"2009","EE",590981,117.726082578046,"2",1982,"1","1","1","1","11","2","NA","NA","0","0","NA","NA",59098,26,"0","0.5833333333","0","0",26
"2009","EE",590982,117.726082578046,"3",1952,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",59098,56,"0","1","0","0",56
"2009","EE",591021,117.726082578046,"1",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",59102,48,"0","0.740406529","0","0",49
"2009","EE",591022,117.726082578046,"2",1954,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",59102,54,"0","0.5","0","0",55
"2009","EE",591731,117.726082578046,"3",1952,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",59173,56,"0","99","0","0",56
"2009","EE",591732,117.726082578046,"3",1975,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",59173,33,"0","99","1","0",33
"2009","EE",592101,117.726082578046,"2",1961,"1","1","1","1","11","2","45","NA","NA","NA","NA","NA",59210,47,"2","0.5785365979","0","0",48
"2009","EE",592102,117.726082578046,"4",1971,"1","1","4","1","NA","2","NA","30","NA","NA","NA","NA",59210,37,"0","1","0","0",37
"2009","EE",592261,117.726082578046,"3",1938,"1","1","1","1","11","2","40","NA","NA","NA","NA","0",59226,70,"2","1","0","0",71
"2009","EE",592262,117.726082578046,"1",1940,"2","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",59226,68,"0","0.8666666667","0","10",69
"2009","EE",592271,117.726082578046,"1",1946,"1","1","1","1","11","5","NA","NA","NA","NA","0","NA",59227,62,"0","99","0","0",62
"2009","EE",592272,117.726082578046,"3",1947,"2","1","4","1","11","2","NA","20","NA","NA","0","NA",59227,61,"0","1","0","0",61
"2009","EE",592621,117.726082578046,"4",1954,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59262,54,"0","99","0","100",55
"2009","EE",592622,117.726082578046,"2",1948,"2","1","4","1","11","NA","NA","NA","NA","0","0","NA",59262,60,"2","0.5","0","0",60
"2009","EE",593051,117.726082578046,"3",1966,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",59305,42,"0","1","0","0",43
"2009","EE",593052,117.726082578046,"1",1990,"1","1","1","1","11","2","NA","NA","NA","NA","NA","8",59305,18,"0","0.5","0","100",18
"2009","EE",593401,117.726082578046,"3",1942,"2","1","2","1","11","2","NA","NA","0","NA","NA","NA",59340,66,"2","1","0","0",67
"2009","EE",593402,117.726082578046,"1",1945,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",59340,63,"0","1","0","0",64
"2009","EE",593711,117.726082578046,"1",1932,"1","1","1","1","14","5","NA","NA","NA","NA","NA","NA",59371,76,"0","1","0","100",76
"2009","EE",593712,117.726082578046,"1",1937,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",59371,71,"0","1","0","100",71
"2009","EE",595061,117.726082578046,"4",1973,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59506,35,"0","1","0","0",35
"2009","EE",595062,117.726082578046,"1",1933,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59506,75,"0","99","0","0",75
"2009","EE",595361,117.726082578046,"2",1928,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",59536,80,"0","0.625","0","0",80
"2009","EE",595362,117.726082578046,"1",1953,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59536,55,"0","1","0","0",55
"2009","EE",595381,117.726082578046,"2",1955,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",59538,53,"0","0.7857142857","0","0",53
"2009","EE",595382,117.726082578046,"1",1945,"1","1","1","1","11","2","NA","0","NA","0","NA","6",59538,63,"2","99","0","0",63
"2009","EE",595691,117.726082578046,"2",1950,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59569,58,"2","0.5","1","0",58
"2009","EE",595692,117.726082578046,"1",1950,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59569,58,"0","1","0","100",59
"2009","EE",596411,117.726082578046,"1",1947,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59641,61,"0","0.7356097936","0","0",61
"2009","EE",596412,117.726082578046,"3",1948,"2","1","1","1","11","2","NA","30","NA","NA","NA","NA",59641,60,"0","99","0","0",61
"2009","EE",596511,117.726082578046,"2",1982,"1","1","3","1","11","5","NA","NA","NA","0","NA","NA",59651,26,"1","0.5","0","0",27
"2009","EE",596512,117.726082578046,"3",1951,"2","1","3","1","NA","2","NA","NA","NA","NA","0","NA",59651,57,"0","0.6666666667","0","0",57
"2009","EE",596731,117.726082578046,"4",1936,"1","1","1","1","11","2","NA","NA","NA","NA","0","0",59673,72,"2","99","0","0",72
"2009","EE",596732,117.726082578046,"3",1945,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",59673,63,"0","0.7857142857","0","0",63
"2009","EE",596961,117.726082578046,"1",1980,"2","1","1","1","NA","2","NA","25","0","NA","NA","NA",59696,28,"2","1","0","100",29
"2009","EE",596962,117.726082578046,"2",1999,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",59696,9,"0","1","0","100",9
"2009","EE",597071,117.726082578046,"2",1961,"2","1","4","1","11","5","NA","NA","0","NA","NA","NA",59707,47,"0","1","0","0",48
"2009","EE",597072,117.726082578046,"1",1990,"1","1","3","1","11","1","NA","NA","NA","NA","NA","NA",59707,18,"0","0.8333333333","0","0",18
"2009","EE",597461,117.726082578046,"4",1948,"2","1","3","1","11","2","NA","NA","NA","0","0","0",59746,60,"0","0.125","0","0",61
"2009","EE",597462,117.726082578046,"2",1943,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",59746,65,"0","1","0","0",66
"2009","EE",597501,117.726082578046,"3",1937,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",59750,71,"0","1","0","110",71
"2009","EE",597502,117.726082578046,"3",1940,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",59750,68,"0","0.7083333333","0","0",68
"2009","EE",597521,117.726082578046,"2",1937,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",59752,71,"0","99","0","0",72
"2009","EE",597522,117.726082578046,"2",1965,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59752,43,"0","0.5799198654","0","0",43
"2009","EE",597671,117.726082578046,"1",1958,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",59767,50,"0","0.5","0","0",50
"2009","EE",597672,117.726082578046,"4",1957,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",59767,51,"0","0.6666666667","0","0",51
"2009","EE",597681,117.726082578046,"4",1948,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",59768,60,"0","1","0","0",60
"2009","EE",597682,117.726082578046,"3",1932,"1","1","3","1","11","1","NA","NA","NA","0","NA","NA",59768,76,"0","99","0","101",76
"2009","EE",597871,117.726082578046,"4",1970,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",59787,38,"0","0.5","0","0",38
"2009","EE",597872,117.726082578046,"2",1993,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59787,15,"0","1","0","0",15
"2009","EE",597921,117.726082578046,"4",1962,"2","1","4","1","11","5","NA","NA","NA","0","NA","NA",59792,46,"0","99","1","0",47
"2009","EE",597922,117.726082578046,"3",1986,"1","1","1","1","11","2","45","30","0","NA","NA","NA",59792,22,"2","1","0","0",22
"2009","EE",598281,117.726082578046,"1",1948,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",59828,60,"0","0.7916666667","0","0",61
"2009","EE",598282,117.726082578046,"3",1950,"1","1","4","1","NA","2","NA","NA","NA","0","NA","NA",59828,58,"0","1","0","0",58
"2009","EE",598471,117.726082578046,"2",1937,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",59847,71,"0","1","0","100",71
"2009","EE",598472,117.726082578046,"2",1935,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",59847,73,"0","0","0","10",73
"2009","EE",599781,117.726082578046,"3",1959,"2","1","1","1","11","NA","NA","NA","2","NA","NA","NA",59978,49,"2","1","0","100",49
"2009","EE",599782,117.726082578046,"3",1993,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",59978,15,"0","1","0","0",15
"2009","EE",599861,117.726082578046,"1",1976,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",59986,32,"1","99","0","0",32
"2009","EE",599862,117.726082578046,"2",2003,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59986,5,"0","1","0","0",6
"2009","EE",600091,117.726082578046,"4",1949,"2","1","1","4","11","NA","0","NA","NA","NA","NA","0",60009,59,"1","0.5666666667","0","100",60
"2009","EE",600092,117.726082578046,"4",1947,"1","1","1","4","11","5","NA","NA","NA","NA","NA","0",60009,61,"2","0.3333333333","0","0",61
"2009","EE",600101,117.726082578046,"2",1976,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",60010,32,"0","0.7916666667","0","0",32
"2009","EE",600102,117.726082578046,"1",1978,"2","1","4","1","11","2","NA","0","NA","NA","NA","NA",60010,30,"0","0.0833333333","1","100",30
"2009","EE",601631,117.726082578046,"1",1947,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",60163,61,"0","0","0","0",62
"2009","EE",601632,117.726082578046,"3",1956,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",60163,52,"2","0.8333333333","0","0",52
"2009","EE",601721,117.726082578046,"1",1929,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",60172,79,"0","0.5","0","0",79
"2009","EE",601722,117.726082578046,"2",1929,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",60172,79,"1","1","0","0",80
"2009","EE",601731,117.726082578046,"2",1942,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",60173,66,"0","1","0","0",67
"2009","EE",601732,117.726082578046,"1",1941,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",60173,67,"1","1","0","0",67
"2009","EE",601791,117.726082578046,"1",1949,"1","1","3","1","11","5","NA","NA","NA","0","NA","NA",60179,59,"0","99","0","0",59
"2009","EE",601792,117.726082578046,"3",1954,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",60179,54,"0","99","0","100",55
"2009","EE",602011,117.726082578046,"1",1957,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",60201,51,"0","99","0","10",51
"2009","EE",602012,117.726082578046,"2",1960,"2","1","3","1","NA","2","35","NA","NA","NA","NA","NA",60201,48,"0","1","0","0",48
"2009","EE",602271,117.726082578046,"3",1960,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",60227,48,"0","1","0","0",48
"2009","EE",602272,117.726082578046,"4",1961,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",60227,47,"0","99","0","0",47
"2009","EE",602541,117.726082578046,"4",1952,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",60254,56,"0","0.8082520617","0","101",56
"2009","EE",602542,117.726082578046,"2",1950,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",60254,58,"0","0.9444444444","0","11",58
"2009","EE",603891,117.726082578046,"4",1953,"1","1","4","1","11","2","NA","20","NA","NA","NA","NA",60389,55,"0","0.6666666667","0","0",55
"2009","EE",603892,117.726082578046,"4",1955,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",60389,53,"2","0","0","0",53
"2009","EE",603941,117.726082578046,"2",1981,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",60394,27,"0","99","0","100",28
"2009","EE",603942,117.726082578046,"1",1984,"2","1","4","4","11","NA","NA","NA","NA","NA","0","0",60394,24,"0","1","0","0",24
"2009","EE",604121,117.726082578046,"2",1961,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",60412,47,"0","99","0","0",47
"2009","EE",604122,117.726082578046,"2",1963,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",60412,45,"2","0.1666666667","0","0",46
"2009","EE",604151,117.726082578046,"4",1945,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",60415,63,"0","0.9166666667","0","0",64
"2009","EE",604152,117.726082578046,"4",1987,"2","1","2","1","11","2","50","NA","NA","NA","NA","NA",60415,21,"0","99","0","0",22
"2009","EE",604351,117.726082578046,"3",1943,"2","1","4","1","11","1","NA","NA","NA","NA","NA","NA",60435,65,"0","0","0","0",66
"2009","EE",604352,117.726082578046,"1",1941,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",60435,67,"0","0.6666666667","0","0",67
"2009","EE",604441,117.726082578046,"1",1949,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",60444,59,"0","99","0","0",59
"2009","EE",604442,117.726082578046,"1",1950,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",60444,58,"2","0.7124919778","1","0",59
"2009","EE",604611,117.726082578046,"4",1954,"1","1","4","4","14","2","NA","30","5","NA","NA","0",60461,54,"0","0.5","0","100",55
"2009","EE",604612,117.726082578046,"2",1948,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",60461,60,"0","1","0","0",61
"2009","EE",604891,117.726082578046,"2",1953,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",60489,55,"0","0.6904761905","0","0",56
"2009","EE",604892,117.726082578046,"1",1988,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",60489,20,"2","0.6666666667","0","0",20
"2009","EE",605411,117.726082578046,"3",1981,"2","1","1","4","11","2","0","NA","NA","NA","NA","NA",60541,27,"0","1","0","100",27
"2009","EE",605412,117.726082578046,"4",1978,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",60541,30,"0","0","0","0",30
"2009","EE",605461,117.726082578046,"2",1980,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",60546,28,"0","0","0","0",28
"2009","EE",605462,117.726082578046,"3",1984,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",60546,24,"0","99","0","110",24
