"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2007","EE",150241,111.406917994559,"1",1945,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",15024,61,61
"2007","EE",150431,111.406917994559,"4",1929,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",15043,77,78
"2007","EE",150471,111.406917994559,"3",1944,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",15047,62,62
"2007","EE",150651,111.406917994559,"1",1935,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",15065,71,72
"2007","EE",150791,111.406917994559,"3",1938,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",15079,68,68
"2007","EE",150881,111.406917994559,"3",1926,"2","1","3","1","11","2","40","NA","NA","NA","NA","NA",15088,80,80
"2007","EE",151191,111.406917994559,"2",1933,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",15119,73,74
"2007","EE",151411,111.406917994559,"4",1982,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",15141,24,24
"2007","EE",151581,111.406917994559,"2",1981,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",15158,25,26
"2007","EE",151831,111.406917994559,"4",1931,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",15183,75,75
"2007","EE",151971,111.406917994559,"2",1974,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",15197,32,32
"2007","EE",152081,111.406917994559,"2",1974,"1","1","1","1","11","2","NA","22","NA","NA","NA","NA",15208,32,33
"2007","EE",152551,111.406917994559,"1",1968,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",15255,38,38
"2007","EE",152571,111.406917994559,"4",1960,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",15257,46,46
"2007","EE",152691,111.406917994559,"3",1961,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",15269,45,45
"2007","EE",152791,111.406917994559,"4",1958,"1","1","2","1","NA","5","NA","NA","NA","NA","NA","NA",15279,48,48
"2007","EE",152811,111.406917994559,"2",1949,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",15281,57,57
"2007","EE",152841,111.406917994559,"2",1941,"1","1","1","4","NA","5","NA","NA","0","NA","NA","NA",15284,65,66
"2007","EE",153031,111.406917994559,"2",1927,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",15303,79,80
"2007","EE",153101,111.406917994559,"3",1932,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",15310,74,75
"2007","EE",153611,111.406917994559,"3",1936,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",15361,70,70
"2007","EE",153671,111.406917994559,"2",1933,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",15367,73,74
"2007","EE",154031,111.406917994559,"1",1930,"1","1","1","1","11","2","NA","20","NA","NA","NA","NA",15403,76,76
"2007","EE",154551,111.406917994559,"4",1975,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",15455,31,31
"2007","EE",154701,111.406917994559,"1",1937,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",15470,69,69
"2007","EE",154891,111.406917994559,"3",1938,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",15489,68,69
"2007","EE",154901,111.406917994559,"3",1934,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",15490,72,73
"2007","EE",155121,111.406917994559,"3",1960,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",15512,46,47
"2007","EE",155231,111.406917994559,"1",1952,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",15523,54,55
"2007","EE",155321,111.406917994559,"2",1979,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",15532,27,28
"2007","EE",155451,111.406917994559,"4",1933,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",15545,73,74
"2007","EE",155561,111.406917994559,"2",1926,"1","1","1","1","11","2","NA","NA","15","NA","NA","NA",15556,80,80
"2007","EE",155781,111.406917994559,"4",1979,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","3",15578,27,28
"2007","EE",155931,111.406917994559,"2",1939,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",15593,67,68
"2007","EE",156121,111.406917994559,"1",1926,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",15612,80,80
"2007","EE",156531,111.406917994559,"1",1953,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",15653,53,53
"2007","EE",156561,111.406917994559,"2",1930,"2","1","4","1","NA","1","NA","NA","NA","NA","NA","NA",15656,76,76
"2007","EE",156721,111.406917994559,"3",1942,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",15672,64,65
"2007","EE",156921,111.406917994559,"1",1979,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",15692,27,28
"2007","EE",157161,111.406917994559,"4",1979,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",15716,27,28
"2007","EE",157391,111.406917994559,"1",1928,"2","1","4","1","11","2","0","NA","NA","NA","NA","NA",15739,78,78
"2007","EE",157751,111.406917994559,"1",1956,"1","1","4","1","11","NA","NA","NA","0","NA","NA","NA",15775,50,51
"2007","EE",157791,111.406917994559,"3",1962,"1","1","1","1","11","NA","NA","NA","0","NA","0","NA",15779,44,44
"2007","EE",158291,111.406917994559,"2",1973,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",15829,33,34
"2007","EE",158411,111.406917994559,"2",1978,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",15841,28,29
"2007","EE",158501,111.406917994559,"3",1947,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",15850,59,59
"2007","EE",158651,111.406917994559,"3",1961,"1","1","1","1","11","5","NA","NA","NA","NA","NA","0",15865,45,46
"2007","EE",160171,111.406917994559,"1",1938,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",16017,68,69
"2007","EE",160181,111.406917994559,"2",1938,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",16018,68,69
"2007","EE",160251,111.406917994559,"2",1955,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",16025,51,52
"2007","EE",160671,111.406917994559,"1",1937,"1","1","3","1","11","5","NA","NA","NA","0","NA","NA",16067,69,70
"2007","EE",160831,111.406917994559,"3",1974,"1","1","4","1","11","5","NA","NA","NA","0","NA","NA",16083,32,32
"2007","EE",161091,111.406917994559,"1",1960,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",16109,46,47
"2007","EE",161161,111.406917994559,"1",1932,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",16116,74,75
"2007","EE",161211,111.406917994559,"4",1952,"2","1","1","1","11","2","NA","NA","NA","0","NA","4",16121,54,54
"2007","EE",161221,111.406917994559,"4",1949,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",16122,57,57
"2007","EE",161481,111.406917994559,"4",1940,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",16148,66,67
"2007","EE",161891,111.406917994559,"2",1945,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",16189,61,61
"2007","EE",162251,111.406917994559,"2",1947,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",16225,59,60
"2007","EE",162511,111.406917994559,"2",1980,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",16251,26,27
"2007","EE",162661,111.406917994559,"4",1945,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","0",16266,61,61
"2007","EE",162841,111.406917994559,"2",1949,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",16284,57,57
"2007","EE",163001,111.406917994559,"4",1941,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",16300,65,65
"2007","EE",163811,111.406917994559,"4",1947,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",16381,59,60
"2007","EE",163941,111.406917994559,"2",1938,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",16394,68,69
"2007","EE",163991,111.406917994559,"1",1953,"2","1","1","1","11","2","40","NA","NA","NA","NA","NA",16399,53,54
"2007","EE",164361,111.406917994559,"1",1926,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",16436,80,80
"2007","EE",164491,111.406917994559,"2",1940,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",16449,66,67
"2007","EE",164521,111.406917994559,"2",1983,"2","1","3","1","NA","2","0","NA","NA","NA","NA","NA",16452,23,23
"2007","EE",164591,111.406917994559,"1",1944,"2","1","1","1","11","5","NA","NA","0","NA","NA","NA",16459,62,62
"2007","EE",164631,111.406917994559,"4",1956,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",16463,50,51
"2007","EE",164721,111.406917994559,"1",1945,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","0",16472,61,62
"2007","EE",164771,111.406917994559,"1",1944,"2","1","1","1","11","2","40","NA","NA","NA","NA","NA",16477,62,62
"2007","EE",164801,111.406917994559,"1",1947,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",16480,59,59
"2007","EE",164981,111.406917994559,"4",1977,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",16498,29,30
"2007","EE",165021,111.406917994559,"1",1949,"2","1","1","1","11","2","NA","27","NA","NA","NA","0",16502,57,57
"2007","EE",165551,111.406917994559,"2",1956,"2","1","3","1","11","2","40","30","NA","NA","NA","NA",16555,50,50
"2007","EE",165731,111.406917994559,"3",1940,"2","1","1","1","NA","NA","0","NA","NA","0","2","NA",16573,66,67
"2007","EE",165801,111.406917994559,"4",1936,"2","1","3","1","11","2","45","NA","10","NA","NA","NA",16580,70,70
"2007","EE",165831,111.406917994559,"3",1947,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",16583,59,59
"2007","EE",165971,111.406917994559,"3",1978,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",16597,28,28
"2007","EE",166121,111.406917994559,"2",1964,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",16612,42,42
"2007","EE",166151,111.406917994559,"2",1950,"2","1","4","1","NA","2","NA","NA","0","NA","NA","NA",16615,56,57
"2007","EE",166261,111.406917994559,"2",1937,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",16626,69,69
"2007","EE",166321,111.406917994559,"2",1951,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",16632,55,56
"2007","EE",166531,111.406917994559,"2",1949,"1","1","1","1","11","1","NA","NA","NA","NA","NA","45",16653,57,57
"2007","EE",166641,111.406917994559,"2",1952,"2","1","4","1","11","NA","45","NA","NA","NA","NA","0",16664,54,54
"2007","EE",166701,111.406917994559,"2",1953,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",16670,53,53
"2007","EE",167091,111.406917994559,"4",1981,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",16709,25,25
"2007","EE",167281,111.406917994559,"1",1930,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",16728,76,76
"2007","EE",167451,111.406917994559,"1",1979,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",16745,27,27
"2007","EE",167861,111.406917994559,"3",1926,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",16786,80,80
"2007","EE",167991,111.406917994559,"2",1945,"2","1","3","1","11","5","NA","NA","NA","0","NA","NA",16799,61,61
"2007","EE",168391,111.406917994559,"3",1965,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",16839,41,41
"2007","EE",168571,111.406917994559,"2",1938,"1","1","1","1","14","2","NA","NA","NA","NA","NA","NA",16857,68,68
"2007","EE",169031,111.406917994559,"2",1979,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",16903,27,27
"2007","EE",169171,111.406917994559,"1",1979,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",16917,27,27
"2007","EE",169711,111.406917994559,"1",1961,"1","1","1","1","11","2","NA","25","NA","NA","NA","NA",16971,45,45
"2007","EE",170451,111.406917994559,"2",1977,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",17045,29,30
"2007","EE",170581,111.406917994559,"2",1940,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",17058,66,66
"2007","EE",170701,111.406917994559,"3",1938,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",17070,68,68
"2007","EE",171091,111.406917994559,"2",1958,"2","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",17109,48,48
"2007","EE",171191,111.406917994559,"3",1928,"2","1","1","4","NA","2","NA","0","NA","NA","NA","NA",17119,78,78
"2007","EE",171231,111.406917994559,"3",1936,"2","1","4","1","11","1","NA","NA","NA","NA","NA","NA",17123,70,71
"2007","EE",171361,111.406917994559,"3",1954,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",17136,52,52
"2007","EE",171391,111.406917994559,"4",1963,"1","1","1","1","11","2","NA","NA","0","NA","0","NA",17139,43,44
"2007","EE",171491,111.406917994559,"3",1947,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",17149,59,59
"2007","EE",171901,111.406917994559,"1",1926,"2","1","4","1","11","NA","NA","0","0","NA","NA","NA",17190,80,80
"2007","EE",171911,111.406917994559,"4",1940,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",17191,66,67
"2007","EE",172851,111.406917994559,"2",1928,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",17285,78,78
"2007","EE",173061,111.406917994559,"4",1926,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",17306,80,80
"2007","EE",173621,111.406917994559,"1",1930,"1","1","1","1","11","2","NA","NA","NA","0","0","0",17362,76,77
"2007","EE",173791,111.406917994559,"2",1933,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",17379,73,73
"2007","EE",174021,111.406917994559,"1",1933,"2","1","4","1","11","5","NA","0","NA","NA","NA","NA",17402,73,73
"2007","EE",174041,111.406917994559,"3",1952,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",17404,54,55
"2007","EE",174071,111.406917994559,"1",1952,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",17407,54,54
"2007","EE",174111,111.406917994559,"4",1926,"2","1","3","1","NA","5","NA","NA","NA","NA","NA","NA",17411,80,80
"2007","EE",174231,111.406917994559,"3",1975,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",17423,31,31
"2007","EE",175191,111.406917994559,"3",1937,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",17519,69,69
"2007","EE",175681,111.406917994559,"3",1934,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","10",17568,72,73
"2007","EE",175741,111.406917994559,"4",1969,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",17574,37,37
"2007","EE",175761,111.406917994559,"3",1968,"2","1","1","1","NA","2","0","26","NA","NA","NA","NA",17576,38,39
"2007","EE",176021,111.406917994559,"3",1978,"1","1","4","1","11","2","NA","NA","0","0","NA","NA",17602,28,28
"2007","EE",176381,111.406917994559,"2",1982,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",17638,24,25
"2007","EE",176861,111.406917994559,"4",1946,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",17686,60,60
"2007","EE",177171,111.406917994559,"4",1976,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",17717,30,30
"2007","EE",177391,111.406917994559,"4",1936,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",17739,70,71
"2007","EE",177411,111.406917994559,"2",1940,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",17741,66,67
"2007","EE",177431,111.406917994559,"3",1929,"2","1","4","1","11","2","40","NA","NA","NA","NA","NA",17743,77,78
"2007","EE",177581,111.406917994559,"4",1926,"2","1","4","1","11","1","NA","NA","NA","NA","NA","NA",17758,80,80
"2007","EE",177891,111.406917994559,"3",1970,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",17789,36,36
"2007","EE",178361,111.406917994559,"4",1977,"2","1","4","1","11","2","NA","28","NA","NA","NA","NA",17836,29,29
"2007","EE",178501,111.406917994559,"2",1926,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",17850,80,80
"2007","EE",178781,111.406917994559,"4",1985,"1","1","1","1","11","2","NA","NA","NA","0","NA","0",17878,21,22
"2007","EE",178841,111.406917994559,"1",1971,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",17884,35,35
"2007","EE",179071,111.406917994559,"2",1928,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",17907,78,79
"2007","EE",179251,111.406917994559,"2",1933,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",17925,73,73
"2007","EE",179341,111.406917994559,"4",1934,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",17934,72,73
"2007","EE",179621,111.406917994559,"1",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",17962,68,68
"2007","EE",179671,111.406917994559,"3",1942,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",17967,64,64
"2007","EE",179871,111.406917994559,"2",1977,"2","1","4","4","11","2","NA","22","NA","0","NA","NA",17987,29,29
"2007","EE",179961,111.406917994559,"1",1956,"1","1","1","4","11","2","NA","NA","NA","NA","0","NA",17996,50,50
"2007","EE",179971,111.406917994559,"3",1974,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",17997,32,33
"2007","EE",180011,111.406917994559,"4",1926,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",18001,80,80
"2007","EE",180161,111.406917994559,"4",1983,"1","1","1","1","11","NA","NA","30","NA","NA","0","NA",18016,23,23
"2007","EE",180671,111.406917994559,"4",1935,"2","1","3","4","NA","NA","NA","NA","NA","NA","NA","NA",18067,71,71
"2007","EE",180831,111.406917994559,"4",1961,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",18083,45,46
"2007","EE",181141,111.406917994559,"1",1956,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",18114,50,51
"2007","EE",181191,111.406917994559,"3",1965,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",18119,41,41
"2007","EE",181781,111.406917994559,"2",1926,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",18178,80,80
"2007","EE",181791,111.406917994559,"1",1930,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",18179,76,76
"2007","EE",181881,111.406917994559,"2",1936,"1","1","3","1","11","2","NA","NA","NA","0","0","NA",18188,70,70
"2007","EE",182061,111.406917994559,"4",1947,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",18206,59,59
"2007","EE",182161,111.406917994559,"1",1929,"2","1","1","1","NA","5","NA","NA","NA","NA","0","NA",18216,77,78
"2007","EE",182241,111.406917994559,"1",1981,"2","1","4","4","11","2","NA","NA","NA","0","NA","NA",18224,25,25
"2007","EE",182381,111.406917994559,"1",1961,"2","1","1","1","11","2","NA","NA","0","NA","0","0",18238,45,45
"2007","EE",182431,111.406917994559,"3",1956,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",18243,50,50
"2007","EE",182601,111.406917994559,"3",1974,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",18260,32,33
"2007","EE",182641,111.406917994559,"3",1928,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",18264,78,79
"2007","EE",182811,111.406917994559,"1",1927,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",18281,79,80
"2007","EE",182981,111.406917994559,"4",1955,"1","1","4","1","11","2","NA","23","NA","NA","NA","2",18298,51,52
"2007","EE",183071,111.406917994559,"3",1971,"2","1","3","1","11","5","NA","NA","NA","NA","0","NA",18307,35,35
"2007","EE",184081,111.406917994559,"3",1981,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",18408,25,25
"2007","EE",184151,111.406917994559,"4",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",18415,74,75
"2007","EE",184241,111.406917994559,"2",1972,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",18424,34,34
"2007","EE",184711,111.406917994559,"3",1926,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",18471,80,80
"2007","EE",184871,111.406917994559,"3",1958,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",18487,48,48
"2007","EE",185101,111.406917994559,"1",1975,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",18510,31,31
"2007","EE",185251,111.406917994559,"1",1984,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",18525,22,22
"2007","EE",185601,111.406917994559,"4",1985,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",18560,21,22
"2007","EE",185911,111.406917994559,"3",1957,"2","1","4","1","11","NA","40","NA","NA","NA","NA","NA",18591,49,49
"2007","EE",186061,111.406917994559,"2",1935,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",18606,71,72
"2007","EE",186191,111.406917994559,"1",1926,"1","1","1","1","11","1","NA","NA","NA","NA","NA","NA",18619,80,80
"2007","EE",186361,111.406917994559,"3",1952,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",18636,54,55
"2007","EE",186551,111.406917994559,"3",1935,"1","1","3","1","11","2","NA","NA","NA","0","0","NA",18655,71,71
"2007","EE",186631,111.406917994559,"1",1927,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",18663,79,80
"2007","EE",186681,111.406917994559,"2",1926,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",18668,80,80
"2007","EE",187101,111.406917994559,"1",1951,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",18710,55,56
"2007","EE",187131,111.406917994559,"2",1975,"2","1","2","1","NA","2","NA","0","NA","NA","NA","NA",18713,31,32
"2007","EE",187911,111.406917994559,"1",1926,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",18791,80,80
"2007","EE",188151,111.406917994559,"4",1926,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",18815,80,80
"2007","EE",188371,111.406917994559,"4",1929,"2","1","3","1","11","2","NA","40","NA","NA","NA","NA",18837,77,77
"2007","EE",188391,111.406917994559,"3",1956,"1","1","4","1","11","2","NA","NA","0","NA","0","NA",18839,50,50
"2007","EE",188501,111.406917994559,"2",1938,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",18850,68,69
"2007","EE",189011,111.406917994559,"2",1928,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",18901,78,78
"2007","EE",189031,111.406917994559,"2",1945,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",18903,61,61
"2007","EE",189251,111.406917994559,"4",1926,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",18925,80,80
"2007","EE",189461,111.406917994559,"4",1929,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",18946,77,78
"2007","EE",189661,111.406917994559,"4",1939,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","0",18966,67,68
"2007","EE",190571,111.406917994559,"2",1950,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19057,56,57
"2007","EE",190601,111.406917994559,"4",1939,"1","1","1","1","11","2","NA","NA","0","0","NA","3",19060,67,68
"2007","EE",190741,111.406917994559,"3",1977,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",19074,29,29
"2007","EE",191691,111.406917994559,"1",1927,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19169,79,80
"2007","EE",192171,111.406917994559,"1",1946,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",19217,60,60
"2007","EE",192311,111.406917994559,"4",1942,"1","1","1","1","NA","2","NA","NA","0","NA","NA","NA",19231,64,64
"2007","EE",192431,111.406917994559,"1",1930,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",19243,76,77
"2007","EE",192581,111.406917994559,"2",1982,"1","1","3","4","11","5","NA","NA","NA","0","NA","0",19258,24,24
"2007","EE",192821,111.406917994559,"3",1932,"2","1","1","4","11","5","NA","NA","NA","NA","NA","0",19282,74,75
"2007","EE",192981,111.406917994559,"3",1968,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",19298,38,39
"2007","EE",193861,111.406917994559,"1",1981,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",19386,25,26
"2007","EE",193911,111.406917994559,"2",1926,"2","1","1","1","11","5","NA","NA","NA","NA","0","NA",19391,80,80
"2007","EE",193931,111.406917994559,"1",1954,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19393,52,53
"2007","EE",193951,111.406917994559,"2",1955,"2","1","4","4","11","2","NA","NA","NA","NA","NA","0",19395,51,51
"2007","EE",194171,111.406917994559,"3",1965,"1","1","1","4","14","NA","NA","NA","0","NA","NA","NA",19417,41,41
"2007","EE",194281,111.406917994559,"3",1932,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",19428,74,74
"2007","EE",194511,111.406917994559,"2",1945,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",19451,61,62
"2007","EE",194731,111.406917994559,"3",1933,"2","1","4","4","11","2","NA","NA","NA","NA","0","NA",19473,73,73
"2007","EE",194941,111.406917994559,"2",1946,"2","1","4","1","11","3","NA","NA","0","NA","NA","NA",19494,60,60
"2007","EE",195091,111.406917994559,"1",1977,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",19509,29,29
"2007","EE",195121,111.406917994559,"1",1929,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19512,77,77
"2007","EE",195221,111.406917994559,"4",1928,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",19522,78,78
"2007","EE",195241,111.406917994559,"2",1941,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",19524,65,66
"2007","EE",195321,111.406917994559,"2",1932,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","0",19532,74,74
"2007","EE",195431,111.406917994559,"3",1978,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",19543,28,28
"2007","EE",195991,111.406917994559,"3",1958,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19599,48,48
"2007","EE",196071,111.406917994559,"2",1926,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",19607,80,80
"2007","EE",196101,111.406917994559,"4",1960,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",19610,46,46
"2007","EE",196251,111.406917994559,"3",1927,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",19625,79,79
"2007","EE",196531,111.406917994559,"2",1926,"2","1","4","1","11","2","NA","0","NA","NA","0","NA",19653,80,80
"2007","EE",196591,111.406917994559,"2",1930,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",19659,76,76
"2007","EE",196711,111.406917994559,"2",1936,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19671,70,71
"2007","EE",196951,111.406917994559,"3",1926,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19695,80,80
"2007","EE",196971,111.406917994559,"3",1931,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",19697,75,75
"2007","EE",197071,111.406917994559,"3",1936,"2","1","1","1","11","NA","0","NA","NA","NA","NA","0",19707,70,71
"2007","EE",197181,111.406917994559,"2",1926,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",19718,80,80
"2007","EE",197281,111.406917994559,"4",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19728,74,74
"2007","EE",197431,111.406917994559,"2",1934,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",19743,72,72
"2007","EE",197521,111.406917994559,"4",1926,"2","1","3","4","11","2","NA","NA","NA","0","NA","NA",19752,80,80
