"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2006","EE",23199,"2","2006","16",5323,3697,0,0,,,,,,0,0,0,254,0,4,,0,0,869,756,"NA","2","NA","1","1","1","1","1","1","1","1","5","2109.08","3","1","2","2","1","2","1","1","2","1","1","NA","NA","108.65","1","1","1",1,,,,,,
"2006","EE",23211,"3","2006","10",2151,2143,0,0,,,,,,0,0,0,0,0,6,,0,0,0,8,"NA","2","2","2","1","1","1","1","2","1","1","5","191.73","2","2","2","2","2","2","1","1","2","2","1","NA","NA","178.95","1","1","1",1,,,,,,
"2006","EE",23216,"2","2006","10",3629,3627,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","2","NA","2","1","1","1","1","3","2","1","4","639.12","3","NA","2","2","2","2","3","1","2","1","1","NA","NA","25.56","1","1","1",1,,,,,,
"2006","EE",23218,"2","2006","16",757,705,0,0,,,,,,0,0,0,0,0,2,,0,52,0,0,"NA","2","NA","1","1","2","1","1","1","1","3","4","958.67","2","NA","2","1","2","2","4","2","3","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2006","EE",23224,"2","2006","10",1097,1096,0,0,,,,,,0,0,0,0,0,3,,0,0,0,1,"NA","2","NA","2","1","1","1","1","3","1","3","4","1278.23","2","NA","2","2","2","1","2","1","1","2","1","NA","NA","44.74","1","1","1",1,,,,,,
"2006","EE",23256,"2","2006","20",1640,1632,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8,"2","2","NA","1","1","1","1","1","3","3","1","3","766.94","1","NA","1","2","2","2","4","1","6","1","2","NA","NA","60.72","2","1","1",1,,,,,,
"2006","EE",23264,"2","2006","14",2950,2881,0,0,,,,,,0,0,0,0,0,1,,0,69,0,0,"2","2","NA","2","1","1","1","1","3","3","1","4","1278.23","3","2","2","1","2","2","1","1","2","1","1","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",23319,"2","2006","10",2191,-869,0,0,,,,,,0,0,0,0,0,0,,0,3060,0,0,"NA","2","2","1","1","1","1","1","2","1","1","3","383.47","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","51.13","1","1","1",1,,,,,,
"2006","EE",23375,"1","2006","7",6747,5977,0,0,,,,,,0,0,0,0,0,67,,0,771,0,0,"2","2","2","2","1","1","1","1","1","2","1","4","1086.5","2","2","2","2","2","1","4","4","2","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",23405,"2","2006","20",1989,1969,0,0,,,,,,0,0,0,0,0,0,,0,0,0,20,"2","2","NA","2","1","2","1","1","1","1","2","5","958.67","2","NA","2","2","1","2","4","4","6","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2006","EE",23423,"2","2006","10",3660,3417,0,0,,,,,,0,0,0,0,2461,0,,0,243,0,0,"NA","2","2","1","1","1","1","1","1","1","2","1","1086.5","2","1","2","2","2","1","2","1","2","2","1","NA","NA","178.95","1","1","1",1,,,,,,
"2006","EE",23429,"2","2006","7",2160,2140,0,0,,,,,,0,0,0,0,0,0,,0,21,0,0,"NA","1","NA","1","1","2","1","1","1","1","3","3","511.29","1","NA","2","1","2","2","1","1","4","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2006","EE",23443,"2","2006","18",10551,9213,0,0,,,,,,0,0,0,0,0,0,,0,29,0,1310,"NA","2","NA","1","1","1","1","1","1","1","1","5","766.94","2","NA","2","2","1","2","1","1","5","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",23461,"2","2006","50",2207,2201,0,0,,,,,,0,0,0,0,0,0,,0,5,0,0,"2","2","NA","1","1","1","1","1","1","1","3","4","639.12","1","2","2","2","2","2","1","4","2","2","1","NA","NA","127.82","1","2","1",1,,,,,,
"2006","EE",23499,"2","2006","8",15337,13723,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1614,"NA","2","NA","1","1","1","3","1","1","1","2","3","447.38","2","1","2","2","2","2","3","4","4","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2006","EE",23500,"2","2006","15",4,-1097,0,0,,,,,,0,0,0,0,0,4,,0,1101,0,0,"NA","2","2","2","1","1","1","1","1","1","2","2","766.94","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2006","EE",23502,"2","2006","14",3321,3301,0,0,,,,,,0,0,54,0,0,13,,0,19,0,0,"2","2","NA","2","1","2","1","1","3","1","3","4","766.94","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2006","EE",23577,"2","2006","8",3311,3303,278,278,,,,,,278,0,0,0,0,0,,0,0,0,8,"NA","2","NA","2","1","2","1","1","1","1","3","1","255.65","3","NA","2","1","2","1","4","2","2","2","1","NA","NA","83.09","1","1","1",1,,,,,,
"2006","EE",23610,"1","2006","16",40917,39817,0,0,,,,,,0,1635,0,0,0,0,,0,293,0,807,"NA","2","NA","1","1","1","1","1","1","1","1","4","766.94","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","140.61","1","1","1",1,,,,,,
"2006","EE",23617,"2","2006","14",2815,2017,0,0,,,,,,0,0,0,0,0,0,,0,798,0,0,"NA","2","NA","1","1","1","1","1","3","1","2","2","639.12","2","NA","2","1","2","2","4","1","4","2","1","NA","NA","255.65","1","1","1",1,,,,,,
"2006","EE",23625,"1","2006","16",5597,4641,0,0,,,,,,0,0,0,0,0,0,,0,956,0,0,"NA","2","NA","1","1","1","1","1","2","1","3","4","958.67","2","1","2","1","2","2","1","1","2","1","1","NA","NA","63.91","1","2","1",1,,,,,,
"2006","EE",23654,"2","2006","42",2616,2606,0,0,,,,,,0,0,0,0,0,0,,0,10,0,0,"NA","2","NA","1","1","1","1","1","1","1","2","3","479.34","2","NA","2","1","1","2","4","1","5","1","1","NA","NA","191.73","1","1","1",1,,,,,,
"2006","EE",23660,"2","2006","16",2571,2973,0,0,,,,,,0,0,0,0,0,0,,0,2,0,-405,"NA","2","NA","2","1","1","1","1","1","1","3","4","958.67","1","NA","2","2","2","2","4","4","2","2","1","NA","NA","217.3","1","1","1",1,,,,,,
"2006","EE",23665,"2","2006","10",4057,2740,0,0,,,,,,0,0,0,0,0,0,,0,1317,0,0,"2","2","NA","1","1","2","1","1","2","1","3","5","639.12","2","2","2","2","1","2","3","1","3","1","1","NA","NA","140.61","1","1","1",1,,,,,,
"2006","EE",23685,"2","2006","13",2278,2267,0,0,,,,,,0,0,0,0,0,2,,0,0,0,11,"NA","2","NA","1","1","1","1","1","3","1","1","4","383.47","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",23687,"2","2006","4",0,-669,0,0,,,,,,0,0,0,0,0,0,,0,669,0,0,"NA","2","2","2","1","1","1","1","2","1","2","3","191.73","3","NA","2","1","1","2","4","1","3","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",23696,"1","2006","26",2019,2012,0,0,,,,,,0,0,0,0,0,0,,0,8,0,0,"2","2","NA","2","1","2","1","1","3","1","1","2","639.12","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","89.48","1","1","1",1,,,,,,
"2006","EE",23724,"1","2006","16",1936,1921,0,0,,,,,,0,0,0,0,0,0,,0,0,0,14,"NA","2","NA","1","1","1","1","1","3","1","1","3","447.38","2","NA","2","2","2","1","NA","1","2","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",23771,"2","2006","19",2208,2188,0,0,,,,,,0,0,0,0,0,0,,0,20,0,0,"NA","2","NA","2","1","1","1","1","2","1","1","4","766.94","3","NA","2","1","2","2","3","4","3","2","1","NA","NA","191.73","1","1","1",1,,,,,,
"2006","EE",23779,"2","2006","12",3078,3076,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","2","1","1","1","1","1","3","1","3","4","383.47","1","2","2","2","2","2","1","1","4","2","1","NA","NA","102.26","1","1","1",1,,,,,,
"2006","EE",23798,"2","2006","17",1921,1919,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","1","1","2","3","639.12","2","NA","2","2","2","1","4","1","4","2","1","NA","NA","15.98","1","2","1",1,,,,,,
"2006","EE",23829,"2","2006","7",2505,2503,0,0,,,,,,0,0,0,0,0,2,,0,0,0,2,"2","2","NA","1","1","2","1","1","3","1","1","4","255.65","3","NA","2","2","1","2","NA","1","3","1","1","NA","NA","108.65","1","1","1",1,,,,,,
"2006","EE",23831,"2","2006","6",3419,3009,0,0,,,,,,0,0,0,0,1583,5,,0,8,0,402,"NA","2","NA","1","1","1","1","1","1","1","3","2","511.29","1","NA","2","2","1","2","4","1","2","2","1","NA","NA","255.65","1","2","1",1,,,,,,
"2006","EE",23848,"2","2006","21",0,-9,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9,"NA","2","NA","1","1","2","1","1","3","1","1","1","639.12","1","NA","2","2","2","2","4","1","5","1","1","6.39","NA","95.87","2","2","1",1,,,,,,
"2006","EE",23857,"1","2006","8",2233,2217,0,0,,,,,,0,0,0,0,0,0,,0,0,0,17,"NA","2","NA","2","1","1","1","1","2","1","1","4","639.12","2","3","2","1","2","1","1","3","2","2","1","NA","NA","63.91","2","1","1",1,,,,,,
"2006","EE",23877,"1","2006","13",1940,1933,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","NA","1","1","1","2","1","3","1","3","4","766.94","2","NA","2","2","1","1","1","4","3","2","1","NA","NA","76.69","2","1","1",1,,,,,,
"2006","EE",23921,"2","2006","11",2094,2027,0,0,,,,,,0,0,0,0,0,0,,0,67,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","3","639.12","2","2","2","2","2","2","4","1","2","1","1","NA","NA","22.37","1","2","1",1,,,,,,
"2006","EE",23937,"2","2006","8",12202,11048,0,0,,,,,,0,0,0,0,0,0,,0,5,0,1149,"2","2","2","1","1","1","1","1","1","1","3","6","2109.08","3","2","2","2","2","1","4","1","3","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",23946,"2","2006","14",2240,2227,0,0,,,,,,0,0,0,0,0,0,,0,1,0,13,"NA","2","2","2","1","2","1","1","3","1","1","1","255.65","3","3","2","2","1","2","1","1","2","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2006","EE",23961,"1","2006","7",375,362,0,0,,,,,,0,0,0,0,0,0,,0,13,0,0,"2","2","NA","1","1","1","1","1","1","1","1","3","766.94","2","NA","2","2","2","2","3","1","5","1","1","NA","NA","57.52","2","1","1",1,,,,,,
"2006","EE",23979,"2","2006","26",7897,7383,0,0,,,,,,0,0,0,0,0,0,,0,390,0,123,"2","2","2","2","1","1","1","1","1","1","1","1","3834.7","3","2","2","2","2","2","3","1","5","2","1","NA","NA","703.03","1","1","1",1,,,,,,
"2006","EE",23983,"1","2006","5",4934,4938,0,0,,,,,,0,0,0,0,0,0,,0,0,0,-4,"2","2","2","2","1","1","1","1","1","1","1","5","1917.35","2","2","2","2","2","2","1","1","2","1","1","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",24007,"2","2006","8",2379,2360,0,0,,,,,,0,0,0,0,0,0,,0,0,0,19,"NA","2","NA","2","1","2","1","1","3","1","1","2","639.12","3","NA","2","2","2","1","1","1","2","2","2","NA","NA","255.65","2","1","1",1,,,,,,
"2006","EE",24021,"2","2006","9",2738,2733,0,0,,,,,,0,0,0,0,0,0,,0,0,4,0,"2","2","2","2","1","1","1","1","3","1","1","4","639.12","2","2","2","2","2","2","4","1","1","1","1","NA","NA","57.52","1","1","1",1,,,,,,
"2006","EE",24029,"1","2006","21",6832,6641,0,0,,,,,,0,0,0,0,0,0,,0,192,0,0,"NA","1","NA","1","1","1","1","1","1","2","1","3","447.38","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2006","EE",24035,"2","2006","6",4725,1287,0,0,,,,,,0,0,0,0,0,0,,0,3438,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","766.94","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","287.6","1","1","1",1,,,,,,
"2006","EE",24037,"2","2006","15",3177,3165,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11,"NA","2","2","2","1","1","1","1","1","1","1","4","255.65","1","NA","2","1","2","2","4","1","3","2","1","NA","NA","28.76","1","1","1",1,,,,,,
"2006","EE",24050,"2","2006","9",14907,14901,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","NA","1","1","2","1","1","3","1","1","3","255.65","1","1","2","2","2","2","4","4","3","2","1","NA","NA","95.87","2","1","1",1,,,,,,
"2006","EE",24080,"2","2006","22",5591,2177,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3414,"NA","2","2","1","2","1","1","1","1","1","1","1","1150.41","1","2","1","1","2","1","2","1","5","2","1","191.73","NA","274.82","1","1","1",1,,,,,,
"2006","EE",24087,"2","2006","14",0,-138,0,0,,,,,,0,0,0,0,0,0,,0,138,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","2","319.56","2","2","2","2","1","2","4","4","2","2","1","NA","NA","83.09","1","1","1",1,,,,,,
"2006","EE",24146,"1","2006","8",3096,3077,0,0,,,,,,0,0,0,0,0,0,,0,7,0,11,"NA","1","NA","1","1","1","1","1","1","1","3","2","639.12","1","NA","2","1","2","1","1","4","4","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24149,"2","2006","9",4046,3959,0,0,,,,,,0,0,0,0,0,1,,0,87,0,0,"2","2","NA","2","1","1","1","1","2","1","1","4","575.2","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2006","EE",24188,"2","2006","17",2239,2055,0,0,,,,,,0,0,0,0,0,0,,0,0,185,0,"NA","2","2","2","1","1","1","1","1","1","2","4","639.12","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2006","EE",24207,"2","2006","14",2282,2268,0,0,,,,,,0,0,0,0,0,0,,0,14,0,0,"1","2","NA","1","1","1","1","1","1","1","1","2","1278.23","3","NA","2","2","2","2","4","1","1","2","1","NA","NA","70.3","1","1","1",1,,,,,,
"2006","EE",24227,"2","2006","10",0,-30,0,0,,,,,,0,0,0,0,0,0,,0,0,0,30,"NA","2","NA","1","1","1","1","1","1","1","1","2","1278.23","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","255.65","1","1","1",1,,,,,,
"2006","EE",24237,"2","2006","9",2285,2275,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11,"NA","2","NA","2","1","1","1","1","3","1","2","3","191.73","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","70.3","2","1","1",1,,,,,,
"2006","EE",24258,"2","2006","12",0,-1136,0,0,,,,,,0,0,0,0,0,0,,0,1,0,1134,"NA","2","NA","2","1","1","1","1","1","1","3","4","639.12","2","NA","2","2","2","1","4","1","2","2","2","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",24299,"2","2006","11",2041,2053,0,0,,,,,,0,0,0,0,0,0,,0,0,0,-12,"NA","2","NA","1","1","1","1","1","1","1","3","5","639.12","2","NA","2","1","2","1","4","2","1","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",24312,"2","2006","15",564,385,0,0,,,,,,0,0,0,0,0,0,,0,0,0,179,"NA","2","NA","1","1","2","1","1","2","1","1","4","766.94","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24346,"2","2006","19",13108,11818,0,0,,,,,,0,0,0,0,0,0,,0,18,0,1272,"NA","2","NA","1","1","2","1","1","3","1","1","4","766.94","1","2","2","2","2","2","1","1","2","2","1","NA","NA","31.96","1","1","1",1,,,,,,
"2006","EE",24364,"2","2006","12",7673,6737,0,0,,,,,,0,0,0,0,0,0,,0,3,0,933,"2","2","NA","2","1","1","1","1","3","1","1","2","191.73","1","3","2","2","1","2","4","1","6","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24385,"1","2006","21",8908,8797,0,0,,,,,,0,0,0,5103,0,0,,0,111,0,0,"2","2","NA","1","1","1","1","1","1","1","1","5","2236.91","3","NA","2","2","2","2","1","1","3","1","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24433,"3","2006","17",11291,7557,0,0,,,,,,0,0,0,0,0,0,,0,3734,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","766.94","3","NA","2","2","2","1","1","1","5","2","1","NA","NA","255.65","1","1","1",1,,,,,,
"2006","EE",24434,"3","2006","20",0,-2,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","1","2","2","1","1","1","1","3","1","1","1","639.12","2","NA","2","1","1","2","2","4","2","1","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24448,"2","2006","12",1463,1432,0,0,,,,,,0,0,0,0,0,0,,0,31,0,0,"2","2","2","1","1","1","1","1","3","1","3","3","383.47","2","NA","2","2","1","2","4","1","2","2","1","NA","NA","38.35","1","2","1",1,,,,,,
"2006","EE",24467,"2","2006","11",24,7,0,0,,,,,,0,0,0,0,0,0,,0,0,0,16,"NA","2","NA","2","1","1","1","1","2","1","1","3","958.67","2","NA","1","1","1","2","1","1","4","2","1","NA","NA","44.74","1","1","1",1,,,,,,
"2006","EE",24470,"1","2006","65",1527,1508,0,0,,,,,,0,0,0,0,0,0,,0,0,0,18,"NA","2","2","2","1","2","1","1","3","1","1","2","191.73","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","31.96","1","1","1",1,,,,,,
"2006","EE",24489,"1","2006","10",7004,6987,0,0,,,,,,0,0,0,0,0,0,,0,17,0,0,"NA","2","NA","2","1","1","1","1","2","1","3","5","639.12","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","15.98","1","1","1",1,,,,,,
"2006","EE",24499,"3","2006","3",1908,1899,0,0,,,,,,0,0,0,0,0,0,,0,9,0,0,"NA","2","NA","2","1","1","1","1","2","1","1","5","319.56","3","NA","1","2","2","2","1","3","6","2","1","NA","NA","140.61","2","1","1",1,,,,,,
"2006","EE",24512,"3","2006","31",3218,3216,0,0,,,,,,0,0,0,0,804,0,,0,0,0,2,"NA","2","NA","1","2","2","1","1","3","1","2","4","383.47","3","NA","2","1","1","2","1","1","5","1","1","NA","NA","44.74","1","1","1",1,,,,,,
"2006","EE",24535,"3","2006","8",1843,1842,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"NA","2","NA","2","2","1","1","1","1","1","1","4","287.6","3","NA","2","2","2","2","4","1","2","1","1","38.35","NA","102.26","1","2","1",1,,,,,,
"2006","EE",24542,"2","2006","8",2057,2043,0,0,,,,,,0,0,0,0,0,15,,0,13,0,0,"2","2","NA","2","1","1","1","1","3","1","2","4","255.65","3","NA","2","2","1","2","4","1","2","1","1","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",24558,"2","2006","11",2746,2733,0,0,,,,,,0,0,0,0,838,3,,0,13,0,0,"2","2","NA","1","1","1","1","1","1","1","3","5","958.67","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2006","EE",24577,"2","2006","23",1,-17,0,0,,,,,,0,0,0,0,0,1,,0,0,0,18,"NA","2","NA","1","2","2","1","1","2","3","2","4","319.56","2","NA","2","2","2","2","1","1","1","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2006","EE",24579,"2","2006","12",7118,5002,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2116,"NA","2","NA","2","1","2","1","1","3","1","1","3","511.29","2","NA","2","2","1","2","4","1","4","1","1","NA","NA","95.87","1","1","1",1,,,,,,
"2006","EE",24581,"2","2006","11",3033,2667,0,0,,,,,,0,0,0,0,0,4,,0,367,0,0,"2","2","2","2","1","2","1","1","1","1","1","5","2236.91","3","2","2","2","2","2","2","1","4","2","1","NA","NA","108.65","1","1","1",1,,,,,,
"2006","EE",24589,"2","2006","15",1794,1778,0,0,,,,,,0,0,0,0,0,0,,0,0,0,15,"NA","2","2","2","1","2","1","1","1","1","1","4","958.67","2","3","2","2","2","2","3","1","3","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2006","EE",24599,"2","2006","9",2122,2122,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"2","2","NA","2","1","1","1","1","1","1","1","4","1150.41","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","83.09","2","1","1",1,,,,,,
"2006","EE",24602,"2","2006","21",2721,2488,0,0,,,,,,0,0,0,0,0,0,,0,0,0,233,"NA","2","NA","2","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2006","EE",24613,"2","2006","19",5453,4788,0,0,,,,,,0,0,0,0,0,98,,0,666,0,0,"NA","2","2","1","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","2","2","4","1","3","1","1","NA","NA","115.04","1","1","1",1,,,,,,
"2006","EE",24622,"2","2006","11",1964,1956,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","2","1","1","1","1","1","1","1","2","3","383.47","2","NA","2","1","1","1","4","1","2","1","1","NA","NA","57.52","1","1","1",1,,,,,,
"2006","EE",24626,"1","2006","5",2082,2076,0,0,,,,,,0,0,0,0,0,0,,0,6,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","2","447.38","2","NA","2","2","1","2","4","1","2","2","1","63.91","NA","127.82","1","1","1",1,,,,,,
"2006","EE",24640,"2","2006","49",2176,2166,0,0,,,,,,0,0,0,0,0,0,,0,10,0,0,"1","2","NA","1","1","1","1","1","3","1","3","4","958.67","2","NA","2","2","2","1","4","1","3","1","1","NA","NA","191.73","1","1","1",1,,,,,,
"2006","EE",24661,"2","2006","12",13479,12443,0,0,,,,,,0,1514,0,0,2243,0,,0,0,0,1036,"2","2","2","1","1","2","1","1","1","1","1","1","639.12","2","NA","2","1","2","2","4","1","3","1","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24664,"2","2006","16",1857,-642,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2499,"2","2","2","2","1","1","1","1","1","1","1","6","1086.5","2","2","2","2","1","2","1","1","4","2","1","NA","NA","191.73","1","1","1",1,,,,,,
"2006","EE",24669,"2","2006","9",2111,2098,0,0,,,,,,0,0,0,0,0,0,,0,0,0,12,"NA","2","NA","1","1","2","1","1","1","2","3","4","1278.23","1","3","2","1","1","2","2","1","1","2","1","NA","NA","44.74","1","1","1",1,,,,,,
"2006","EE",24710,"2","2006","5",2470,2448,0,0,,,,,,0,0,0,0,0,0,,0,0,0,21,"2","2","NA","1","2","1","1","1","1","1","2","5","383.47","3","NA","2","2","1","2","4","4","4","2","1","NA","NA","63.91","2","2","1",1,,,,,,
"2006","EE",24714,"2","2006","33",4011,3091,0,0,,,,,,0,0,0,0,0,0,,0,920,0,0,"2","2","2","2","1","1","1","1","1","2","1","3","639.12","2","2","2","2","2","1","4","1","5","1","1","NA","NA","191.73","1","1","1",1,,,,,,
"2006","EE",24721,"2","2006","13",2269,2262,0,0,,,,,,0,0,0,0,0,0,,0,7,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","766.94","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2006","EE",24734,"1","2006","14",2082,2078,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2006","EE",24750,"2","2006","14",5126,4651,0,0,,,,,,0,0,0,0,0,4,,0,0,0,475,"NA","2","NA","2","2","1","1","1","1","1","2","5","639.12","2","3","2","1","2","2","4","1","6","2","1","NA","NA","51.13","2","1","1",1,,,,,,
"2006","EE",24796,"2","2006","9",100,-2289,0,0,,,,,,0,0,0,0,0,0,,0,2390,0,0,"NA","2","NA","2","1","1","1","1","2","1","2","3","1278.23","3","1","2","2","1","2","4","1","3","1","1","NA","NA","127.82","2","1","1",1,,,,,,
"2006","EE",24814,"2","2006","10",3938,3916,0,0,,,,,,0,0,0,0,1816,0,,0,22,0,0,"NA","2","NA","1","1","1","1","1","2","1","1","4","166.17","2","NA","2","1","2","1","1","1","3","1","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24819,"2","2006","21",3004,3003,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"NA","2","2","2","2","1","1","1","1","1","3","4","1917.35","3","NA","2","2","2","1","1","1","3","2","1","NA","NA","70.3","1","1","1",1,,,,,,
"2006","EE",24823,"2","2006","11",941,-1279,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2221,"NA","2","NA","1","1","2","1","1","1","1","1","3","383.47","3","2","2","2","2","1","4","1","1","1","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24852,"2","2006","13",2121,2105,0,0,,,,,,0,0,0,0,0,0,,0,0,0,16,"NA","2","NA","2","1","1","1","1","1","1","2","3","1278.23","2","NA","2","2","2","2","1","3","5","2","1","NA","NA","25.56","1","1","1",1,,,,,,
"2006","EE",24910,"3","2006","14",291,2020,0,0,,,,,,0,0,0,0,0,0,,0,0,0,-1729,"2","1","2","1","1","1","1","1","1","1","2","4","639.12","2","NA","2","2","2","2","3","4","2","2","1","NA","NA","63.91","2","1","1",1,,,,,,
"2006","EE",24930,"2","2006","13",1761,1752,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9,"2","2","NA","1","1","1","1","1","1","1","1","3","1278.23","3","NA","2","2","1","2","1","1","4","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",24943,"2","2006","19",5724,5643,0,0,,,,,,0,0,0,0,0,0,,0,81,0,0,"NA","2","NA","1","1","1","1","1","3","1","2","3","511.29","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","51.13","1","1","1",1,,,,,,
"2006","EE",24952,"2","2006","8",5851,5653,0,0,,,,,,0,0,0,0,0,0,,0,198,0,0,"NA","2","NA","1","1","2","1","1","2","1","1","1","958.67","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","102.26","1","1","1",1,,,,,,
"2006","EE",24960,"2","2006","24",1804,1793,0,0,,,,,,0,0,0,0,0,1,,0,11,0,0,"NA","2","2","2","1","1","1","1","1","1","1","4","639.12","3","NA","2","1","2","2","4","1","4","2","1","NA","NA","38.35","2","1","1",1,,,,,,
"2006","EE",24988,"2","2006","8",8085,7848,0,0,,,,,,0,0,0,0,0,0,,0,0,0,236,"NA","2","NA","1","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","287.6","1","1","1",1,,,,,,
"2006","EE",25008,"2","2006","9",4425,4421,0,0,,,,,,0,0,0,0,0,3,,0,0,0,4,"NA","2","NA","2","1","1","1","1","2","1","1","4","639.12","3","2","2","2","2","2","4","1","5","2","2","NA","NA","63.91","1","1","1",1,,,,,,
"2006","EE",25066,"2","2006","14",3408,3397,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11,"NA","2","NA","1","1","2","1","1","1","3","3","5","1278.23","2","NA","2","1","2","1","1","1","1","2","1","NA","NA","127.82","1","2","1",1,,,,,,
